name=GeneralizedHyperLogLog;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=9.76562500000000000e-04;seed=14662929af74678a;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
97;7.86451534238707495e+02; 4.75346308145193500e+05; 9.70948648030449846e+01; 5.01553300635092913e+00; 7.57097687103255566e+02; 4.35731898926122114e+05; 9.71015963692309612e+01; 4.97144854224543220e+00; 
98;7.86952099698455868e+02; 4.74657911642560153e+05; 9.81044553972081133e+01; 4.97928870059733075e+00; 7.57593684396264280e+02; 4.35066798406056885e+05; 9.81101397217207420e+01; 4.93521098941211989e+00; 
99;7.87471428434073118e+02; 4.73995886803307512e+05; 9.91154103460870459e+01; 5.11897279436578057e+00; 7.58108791730860503e+02; 4.34427432674283104e+05; 9.91230794940313018e+01; 5.07765746052036171e+00; 
100;7.87983184134046610e+02; 4.73323872365666903e+05; 1.00124989636775183e+02; 5.14497392962672695e+00; 7.58616257778988597e+02; 4.33778441411021282e+05; 1.00133431449777618e+02; 5.10125053626612601e+00; 
101;7.88476151094511692e+02; 4.72626487747414096e+05; 1.01122145095777853e+02; 5.23244076750790921e+00; 7.59104677921986536e+02; 4.33104852282469918e+05; 1.01129148975365950e+02; 5.18562031921015620e+00; 
102;7.88985765956873024e+02; 4.71952530129504972e+05; 1.02121633807462075e+02; 5.31869056772815973e+00; 7.59610050405619745e+02; 4.32454123136946000e+05; 1.02129865168325381e+02; 5.27531702012738535e+00; 
103;7.89475807367558900e+02; 4.71252145749590360e+05; 1.03115194325344007e+02; 5.43918020349582143e+00; 7.60095566908923047e+02; 4.31777752563885064e+05; 1.03121677172473014e+02; 5.39195863333580228e+00; 
104;7.89976903397109368e+02; 4.70567445576403115e+05; 1.04123038476626462e+02; 5.53024274446638575e+00; 7.60592185550349086e+02; 4.31116489468898682e+05; 1.04128352851431899e+02; 5.47152616511100121e+00; 
105;7.90479537460901383e+02; 4.69885378015659458e+05; 1.05116519223233581e+02; 5.61534706123391114e+00; 7.61090574040324668e+02; 4.30458082010596292e+05; 1.05122203228406406e+02; 5.55218359407142703e+00; 
106;7.90993625301258248e+02; 4.69219485388049507e+05; 1.06122170192718883e+02; 5.72065445656058813e+00; 7.61600462964251733e+02; 4.29815244542420027e+05; 1.06129176973024869e+02; 5.66078035770790766e+00; 
107;7.91485501746482100e+02; 4.68523645317778050e+05; 1.07105227935409417e+02; 5.68163591657156442e+00; 7.62088036203798652e+02; 4.29143638904805644e+05; 1.07111549749388089e+02; 5.62164598297798168e+00; 
108;7.91990657095044980e+02; 4.67846462408085412e+05; 1.08102717922776662e+02; 5.74165988018412854e+00; 7.62588945491209415e+02; 4.28489991445357387e+05; 1.08109366136692813e+02; 5.67374530779915531e+00; 
109;7.92495119467804557e+02; 4.67168894278249238e+05; 1.09110031681488863e+02; 5.91880155314971201e+00; 7.63089049677321668e+02; 4.27835862236052111e+05; 1.09115933519417197e+02; 5.84793254798893702e+00; 
110;7.93013981111622911e+02; 4.66511466260706016e+05; 1.10125162312937022e+02; 5.97536633300542430e+00; 7.63603725586845030e+02; 4.27201260929462907e+05; 1.10132220425577856e+02; 5.90465769844865918e+00; 
111;7.93513812471244592e+02; 4.65828493969913805e+05; 1.11122205538119957e+02; 6.12097593363764148e+00; 7.64099249451926880e+02; 4.26542081741669273e+05; 1.11128508209658662e+02; 6.04422105804704923e+00; 
112;7.94015646660686571e+02; 4.65148800302222022e+05; 1.12118064980492008e+02; 6.29933193805125757e+00; 7.64596806347441088e+02; 4.25886111839562014e+05; 1.12124080136705103e+02; 6.22764971570887660e+00; 
113;7.94527498806592803e+02; 4.64483288742187258e+05; 1.13133831850426972e+02; 6.37376275724476660e+00; 7.65104327852562051e+02; 4.25243675825196551e+05; 1.13139536225086516e+02; 6.31805239219313375e+00; 
114;7.95042110890263302e+02; 4.63821946718206746e+05; 1.14135165478299569e+02; 6.47268542550896520e+00; 7.65614872420107417e+02; 4.24605596369001665e+05; 1.14142361123620717e+02; 6.41343223198445234e+00; 
115;7.95546150415807347e+02; 4.63146713797902514e+05; 1.15143909275089442e+02; 6.60527432121811930e+00; 7.66114548069941634e+02; 4.23953871779398876e+05; 1.15149791667479079e+02; 6.53965882492507244e+00; 
116;7.96047347778583230e+02; 4.62468087154690875e+05; 1.16138080454329483e+02; 6.76379022542134223e+00; 7.66611543181323896e+02; 4.23299138137849921e+05; 1.16143470956142252e+02; 6.69456672242989637e+00; 
