name=GeneralizedHyperLogLog;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
1879395; 1.87935618245599070e+06; 9.36062135739080071e+08; 3.05951079249176037e+04; 3.00644632916190391e+00; 1.87936744144178322e+06; 9.30565469516916752e+08; 3.05051587447563506e+04; 3.00022599576516047e+00; 
1898188; 1.89817246200469555e+06; 9.52225580987158060e+08; 3.08581486735328544e+04; 2.99085177645943379e+00; 1.89818133205346041e+06; 9.46516605496384978e+08; 3.07655092763775574e+04; 2.98785092507882455e+00; 
1917169; 1.91710377312720986e+06; 9.68407363258097410e+08; 3.11191759002895778e+04; 2.99981874535602833e+00; 1.91711721461486630e+06; 9.62488017827245474e+08; 3.10239477839481333e+04; 2.99743391379733781e+00; 
1936340; 1.93630477266327012e+06; 9.91251506944516778e+08; 3.14841272068842009e+04; 3.02083058316182651e+00; 1.93631643440872268e+06; 9.84954408100557208e+08; 3.13839744577301390e+04; 3.01471678477399818e+00; 
1955703; 1.95570062548787915e+06; 1.01217383376311719e+09; 3.18146794440052436e+04; 3.01617278027153501e+00; 1.95571563074839511e+06; 1.00568214679489338e+09; 3.17124894522503491e+04; 3.01249231805702422e+00; 
1975260; 1.97529783484384534e+06; 1.03057075190732515e+09; 3.21024815307463978e+04; 3.02762816513130328e+00; 1.97531150384028768e+06; 1.02399476883138728e+09; 3.19998768151664299e+04; 3.01940108756249082e+00; 
1995012; 1.99514441790785780e+06; 1.05164781449520493e+09; 3.24288495015300759e+04; 3.01107906704918138e+00; 1.99515600029562227e+06; 1.04449830596144509e+09; 3.23183782061586753e+04; 3.00232876382298608e+00; 
2014962; 2.01511615401206468e+06; 1.07754774608131099e+09; 3.28256604293328564e+04; 3.03010151899699709e+00; 2.01512761161264544e+06; 1.06973120401761675e+09; 3.27063262506104911e+04; 3.02326786255289193e+00; 
2035111; 2.03528291048080940e+06; 1.10001689298847318e+09; 3.31660570429325817e+04; 3.05420278767834974e+00; 2.03528895090010343e+06; 1.09257096028780842e+09; 3.30535821623763331e+04; 3.04873362664352365e+00; 
2055462; 2.05563011282883328e+06; 1.12211918877108169e+09; 3.34976256897091152e+04; 3.08717172158429465e+00; 2.05564087374843587e+06; 1.11419997070982671e+09; 3.33791547959494055e+04; 3.07990328096174171e+00; 
2076016; 2.07622145158109325e+06; 1.14593688853176308e+09; 3.38510661306196853e+04; 3.08695983569106103e+00; 2.07623502547344333e+06; 1.13787503284409904e+09; 3.37316922298019417e+04; 3.07853993042293705e+00; 
2096776; 2.09698080147065083e+06; 1.16512655790715861e+09; 3.41333358209358121e+04; 3.06563527110254475e+00; 2.09698694549902109e+06; 1.15672241419962931e+09; 3.40099678946638887e+04; 3.05727155927404270e+00; 
2117743; 2.11795142584416876e+06; 1.18636691322152877e+09; 3.44430467858029297e+04; 3.05646040376441963e+00; 2.11795684567601327e+06; 1.17738248683174157e+09; 3.43123411742568278e+04; 3.04682362078465641e+00; 
2138920; 2.13918676706983056e+06; 1.21356525828043413e+09; 3.48352421207444640e+04; 3.01931488227870926e+00; 2.13919034030068154e+06; 1.20415611947329950e+09; 3.46998996481996073e+04; 3.01096106133343522e+00; 
2160309; 2.16054591285152314e+06; 1.23619861383818316e+09; 3.51588180424053280e+04; 3.02818932225148307e+00; 2.16054789224205445e+06; 1.22708813710082078e+09; 3.50290032344270585e+04; 3.01880593988435519e+00; 
2181912; 2.18213357955166651e+06; 1.25974172413906074e+09; 3.54921488028175736e+04; 3.00758633883466020e+00; 2.18213816804622114e+06; 1.25035169754385352e+09; 3.53595891599255774e+04; 2.99830312946717292e+00; 
2203731; 2.20389402106741117e+06; 1.28394329641031337e+09; 3.58317836639748930e+04; 3.00734448054931303e+00; 2.20389971349073667e+06; 1.27470259255007839e+09; 3.57025787347093501e+04; 2.99837330628354160e+00; 
2225768; 2.22590524692796916e+06; 1.31282656003582001e+09; 3.62326886018217701e+04; 3.03518166880372720e+00; 2.22591207331002178e+06; 1.30323063972901583e+09; 3.60999983741045653e+04; 3.02520331640157725e+00; 
2248025; 2.24815740549396444e+06; 1.33876868152629638e+09; 3.65889484723388523e+04; 3.00562629034040896e+00; 2.24815855779739330e+06; 1.32843856442699599e+09; 3.64475064543755652e+04; 2.99932112522060734e+00; 
2270505; 2.27061901710408274e+06; 1.36631468860447502e+09; 3.69635183485617308e+04; 3.02691920892559407e+00; 2.27061581329069752e+06; 1.35688133687400174e+09; 3.68357035671725243e+04; 3.01743562814720123e+00; 
2293210; 2.29327704236731492e+06; 1.39386256375614834e+09; 3.73344086477492092e+04; 3.00777851403538588e+00; 2.29327614612553688e+06; 1.38430432294005418e+09; 3.72061815782018020e+04; 3.00241916940462783e+00; 
2316142; 2.31622213045879779e+06; 1.41972649136374021e+09; 3.76791729006000096e+04; 3.01209509777942186e+00; 2.31621965154408710e+06; 1.40985068776203990e+09; 3.75478981835167942e+04; 3.00761089199884823e+00; 
2339303; 2.33946543708242010e+06; 1.44820965181584740e+09; 3.80550031666022041e+04; 2.99770994636935795e+00; 2.33945988377039833e+06; 1.43848172399523926e+09; 3.79269971323570862e+04; 2.99587799605217731e+00; 
2362696; 2.36287721819205722e+06; 1.47193633552050209e+09; 3.83653945045189248e+04; 2.99729005036901253e+00; 2.36287402866641106e+06; 1.46225304097001386e+09; 3.82390029520117532e+04; 2.99270621396086778e+00; 
2386322; 2.38651437214155728e+06; 1.49426713336457515e+09; 3.86552729433350614e+04; 3.01833988389657115e+00; 2.38651343476628093e+06; 1.48502120539028525e+09; 3.85354973773604361e+04; 3.01327593225035839e+00; 
2410185; 2.41033571714792633e+06; 1.51910273178001618e+09; 3.89753770491235264e+04; 3.03254347066058649e+00; 2.41033203173809685e+06; 1.51006958281330299e+09; 3.88593356155417132e+04; 3.02583109616328239e+00; 
2434286; 2.43434790774007468e+06; 1.55005886224886632e+09; 3.93707382414984313e+04; 3.04912593093953221e+00; 2.43434708406575397e+06; 1.54071674942205596e+09; 3.92519173819440402e+04; 3.04261731640767996e+00; 
2458628; 2.45871408430929715e+06; 1.59127852374439454e+09; 3.98907396927668742e+04; 3.05583399056651928e+00; 2.45871247207338922e+06; 1.58095811685453653e+09; 3.97611742950752741e+04; 3.04966537963199169e+00; 
2483214; 2.48334597884665383e+06; 1.62559428040433407e+09; 4.03184431989676013e+04; 3.04666910507304500e+00; 2.48334722516946495e+06; 1.61464117719437981e+09; 4.01823770855906550e+04; 3.04341595921843266e+00; 
2508046; 2.50816582453013211e+06; 1.66259930520065832e+09; 4.07748077528594222e+04; 3.04152062634839204e+00; 2.50817024528672453e+06; 1.65166872412736344e+09; 4.06405374870472297e+04; 3.03836125064283546e+00; 
2533126; 2.53330045972541673e+06; 1.69424581381520367e+09; 4.11608476299920512e+04; 3.04612516216388363e+00; 2.53329878101840150e+06; 1.68446420500796008e+09; 4.10418609681338130e+04; 3.04221614474981017e+00; 
2558457; 2.55866627888842486e+06; 1.73216958535755920e+09; 4.16188153087569008e+04; 3.04564498539426953e+00; 2.55866459319715109e+06; 1.72257523789790440e+09; 4.15033991735905511e+04; 3.04111512191396027e+00; 
2584041; 2.58426478371582041e+06; 1.76544107052236557e+09; 4.20165561579112182e+04; 3.04157200196500099e+00; 2.58426191593293007e+06; 1.75592303122600532e+09; 4.19031529526906234e+04; 3.04107602219423523e+00; 
2609881; 2.61011228766295547e+06; 1.80331324985388398e+09; 4.24648060854026407e+04; 3.03785525403567958e+00; 2.61010792729427293e+06; 1.79342988005967927e+09; 4.23482984789564289e+04; 3.03584868120520923e+00; 
2635979; 2.63622828915464273e+06; 1.83983057584603167e+09; 4.28925218512901556e+04; 3.04612187315446992e+00; 2.63621039185935538e+06; 1.82930022717197227e+09; 4.27696935338492112e+04; 3.04374108786708586e+00; 
2662338; 2.66255465326804761e+06; 1.87437338141628981e+09; 4.32934919217394563e+04; 3.04114786088296007e+00; 2.66253365784342634e+06; 1.86299061374370909e+09; 4.31619315109045056e+04; 3.03751733196453166e+00; 
2688961; 2.68929233488415368e+06; 1.91153099188594174e+09; 4.37198033970931428e+04; 3.03335676721303660e+00; 2.68926683036189061e+06; 1.89971216226268196e+09; 4.35846146025455964e+04; 3.03018931156878857e+00; 
2715850; 2.71626769620671170e+06; 1.94288194564044642e+09; 4.40761554076504835e+04; 3.05829279037875157e+00; 2.71624068963431381e+06; 1.93182561327423716e+09; 4.39508017547333802e+04; 3.05282495851748470e+00; 
2743008; 2.74342920379829314e+06; 1.98187705046450973e+09; 4.45162850856269579e+04; 3.06765191795519732e+00; 2.74339830026918370e+06; 1.97068897333703279e+09; 4.43907269487324738e+04; 3.06337581449116270e+00; 
2770438; 2.77089394420935586e+06; 2.01645820697575426e+09; 4.49026761101577722e+04; 3.06488506586637000e+00; 2.77086599425300909e+06; 2.00514577559760857e+09; 4.47768086906270910e+04; 3.05884292154180182e+00; 
2798142; 2.79858630722274818e+06; 2.04880708243081903e+09; 4.52615694991084165e+04; 3.08020041728949545e+00; 2.79855994476154773e+06; 2.03738739797495151e+09; 4.51354929091425365e+04; 3.06979296767006904e+00; 
2826123; 2.82658162352169305e+06; 2.09048063989167500e+09; 4.57194740166269548e+04; 3.05668848629468570e+00; 2.82654783027695445e+06; 2.07835940305370665e+09; 4.55870477470244950e+04; 3.05026226920313892e+00; 
2854384; 2.85484160087459441e+06; 2.14047514077779889e+09; 4.62630061952028263e+04; 3.07687847159903249e+00; 2.85479939470398333e+06; 2.12788216325280428e+09; 4.61271027758377386e+04; 3.06662249344922122e+00; 
2882927; 2.88333573021885008e+06; 2.19853284442722797e+09; 4.68867335611622984e+04; 3.08783396182224079e+00; 2.88328752007280802e+06; 2.18493812172002840e+09; 4.67419313571564198e+04; 3.07686801177383584e+00; 
2911756; 2.91220193994469568e+06; 2.24979106812484503e+09; 4.74298661782907657e+04; 3.10008940069407979e+00; 2.91215121832631622e+06; 2.23448126507784128e+09; 4.72686478286864440e+04; 3.08986361122209008e+00; 
2940873; 2.94125222037653252e+06; 2.29477973144439268e+09; 4.79023582232692934e+04; 3.09889644943648435e+00; 2.94121512587580737e+06; 2.27833070442329311e+09; 4.77306364330958895e+04; 3.08628800591876562e+00; 
2970281; 2.97064888603592152e+06; 2.33911525505469990e+09; 4.83630015085835912e+04; 3.08811075069395624e+00; 2.97061178967259964e+06; 2.32225485443373299e+09; 4.81886442289697952e+04; 3.07595698199929979e+00; 
2999983; 3.00034008669785131e+06; 2.38542999080920458e+09; 4.88395585555339712e+04; 3.07884102573657881e+00; 3.00031031345543638e+06; 2.36810373247625685e+09; 4.86620652909240380e+04; 3.06974637697615815e+00; 
3029982; 3.03033625189102208e+06; 2.43682548111061192e+09; 4.93629414308783671e+04; 3.07521589171943477e+00; 3.03031329378084512e+06; 2.41941063903177214e+09; 4.91863892094403782e+04; 3.06731699882375475e+00; 
3060281; 3.06056604630651977e+06; 2.47704152280646896e+09; 4.97690694247904612e+04; 3.08847392282538769e+00; 3.06054839208952105e+06; 2.45868943623877525e+09; 4.95844525805141602e+04; 3.08201653594232594e+00; 
3090883; 3.09110876768435305e+06; 2.52349612780113220e+09; 5.02339044545997604e+04; 3.09247732931785269e+00; 3.09110058487917623e+06; 2.50486414097796154e+09; 5.00481447987666616e+04; 3.08282984236656521e+00; 
3121791; 3.12202619083405612e+06; 2.57175106805653286e+09; 5.07118896643392582e+04; 3.08659056139437293e+00; 3.12201790627025906e+06; 2.55227772539855719e+09; 5.05195629330171068e+04; 3.07424242162321315e+00; 
3153008; 3.15316562086851941e+06; 2.62184845401589298e+09; 5.12037460512187317e+04; 3.07019276970921684e+00; 3.15316500220006611e+06; 2.60235375873783731e+09; 5.10130288166368191e+04; 3.06062388006110320e+00; 
3184538; 3.18462491252149548e+06; 2.66380579702408218e+09; 5.16119970863139461e+04; 3.08209525618323710e+00; 3.18461357616756763e+06; 2.64449271408206844e+09; 5.14245758594563522e+04; 3.07210130227504985e+00; 
3216383; 3.21656873834744934e+06; 2.71054967331292391e+09; 5.20626082191355817e+04; 3.06860374387112422e+00; 3.21656265675876755e+06; 2.69070466352448654e+09; 5.18716915761719792e+04; 3.06076219629422930e+00; 
3248546; 3.24876988017987972e+06; 2.76240360514906263e+09; 5.25580962632221635e+04; 3.05726235153881731e+00; 3.24877114665969601e+06; 2.74348652517652082e+09; 5.23778181500351711e+04; 3.04816700456964229e+00; 
3281031; 3.28134173673413228e+06; 2.81368967912930918e+09; 5.30433136390568761e+04; 3.05109710613377061e+00; 3.28134289211723534e+06; 2.79443298401519394e+09; 5.28614765904471496e+04; 3.04014993836598890e+00; 
3313841; 3.31419602496042335e+06; 2.87751126360138988e+09; 5.36412641618266571e+04; 3.04718191441208797e+00; 3.31419890228674654e+06; 2.85758763843805933e+09; 5.34552106383577193e+04; 3.03358817732613506e+00; 
3346979; 3.34717393159893621e+06; 2.93277587469390059e+09; 5.41547585754534593e+04; 3.03883630189387510e+00; 3.34718240481724311e+06; 2.91384656469530392e+09; 5.39796738705934185e+04; 3.02754505987072609e+00; 
3380448; 3.38063843847124325e+06; 2.97664943130019426e+09; 5.45583464237036897e+04; 3.02962314836886115e+00; 3.38064462524338951e+06; 2.95998656566429043e+09; 5.44054032627087508e+04; 3.01964956752258429e+00; 
3414252; 3.41436206466516200e+06; 3.02933031458854198e+09; 5.50392423672238729e+04; 3.04013655121095816e+00; 3.41437828137673019e+06; 3.01223215587582207e+09; 5.48836606731886568e+04; 3.03052298332131986e+00; 
3448394; 3.44854501470256504e+06; 3.09213349587309122e+09; 5.56067504034600497e+04; 3.04825195173658159e+00; 3.44856300411444111e+06; 3.07630174781009054e+09; 5.54641612703141582e+04; 3.03464359230198522e+00; 
3482877; 3.48319495477802958e+06; 3.15823504416596699e+09; 5.61972770597036433e+04; 3.03632705710160389e+00; 3.48321597864465043e+06; 3.14183124536457872e+09; 5.60510155023354455e+04; 3.02641308842655610e+00; 
3517705; 3.51787922351304162e+06; 3.21558252028332949e+09; 5.67058389096820611e+04; 3.02611907828164428e+00; 3.51790848822361510e+06; 3.19929397910312128e+09; 5.65619357133927115e+04; 3.01421601170620068e+00; 
3552882; 3.55308831169349514e+06; 3.26971194685728312e+09; 5.71810229214414867e+04; 3.03034957105343361e+00; 3.55311740576445451e+06; 3.25390175919575882e+09; 5.70424959422518150e+04; 3.01775596209489327e+00; 
3588410; 3.58873259417890618e+06; 3.32976542130442286e+09; 5.77032178851417993e+04; 3.06646963896093716e+00; 3.58876932014588686e+06; 3.31521232020918608e+09; 5.75767592804766391e+04; 3.05118372455469711e+00; 
3624294; 3.62454027941132942e+06; 3.40138124912853527e+09; 5.83208418627517894e+04; 3.06548898237774603e+00; 3.62458423743971344e+06; 3.38546594263756132e+09; 5.81840330749438945e+04; 3.05332545556860113e+00; 
3660536; 3.66081153067299118e+06; 3.47678370640816879e+09; 5.89636141129121170e+04; 3.05485146347300018e+00; 3.66085778147986438e+06; 3.46048604454328156e+09; 5.88250159474902757e+04; 3.04671451632389889e+00; 
3697141; 3.69746438927291334e+06; 3.54949374489398909e+09; 5.95767501989842931e+04; 3.04009639889289263e+00; 3.69749469586973870e+06; 3.53379546640462637e+09; 5.94446832411137584e+04; 3.03559991051621525e+00; 
3734112; 3.73452950406569429e+06; 3.61895196112848806e+09; 6.01562769084293177e+04; 3.04255774775034604e+00; 3.73455772537564719e+06; 3.60235161189974594e+09; 6.00179384916648632e+04; 3.03765563181751297e+00; 
3771453; 3.77179816345715011e+06; 3.70220431983403587e+09; 6.08447629794208042e+04; 3.04000096484633442e+00; 3.77182786785496306e+06; 3.68513291501057673e+09; 6.07041381546750563e+04; 3.03316431448565904e+00; 
3809167; 3.80941277527024597e+06; 3.77784111139034986e+09; 6.14636535352959399e+04; 3.04652311143431120e+00; 3.80944987052178197e+06; 3.76057906768506718e+09; 6.13229080519910713e+04; 3.04043002231651283e+00; 
3847258; 3.84758836444834433e+06; 3.85865406552454710e+09; 6.21171870327030338e+04; 2.99583398051293504e+00; 3.84761336682811426e+06; 3.84074142167360401e+09; 6.19726966985548279e+04; 2.99167256623835653e+00; 
3885730; 3.88607882576486887e+06; 3.93825832159791565e+09; 6.27545746713627595e+04; 2.98355784289082493e+00; 3.88610540896198573e+06; 3.91862215271028137e+09; 6.25977732896431480e+04; 2.98165997541466332e+00; 
3924587; 3.92509948300373461e+06; 4.02810757980732584e+09; 6.34653050176094839e+04; 2.97183273801398240e+00; 3.92511295826653810e+06; 4.00790677979988909e+09; 6.33058460783975170e+04; 2.96677799421692878e+00; 
3963832; 3.96427848336513573e+06; 4.10626426602527905e+09; 6.40785839312163953e+04; 2.94382692826745185e+00; 3.96428682884599129e+06; 4.08546964076995707e+09; 6.39160603564613775e+04; 2.94176043996189129e+00; 
4003470; 4.00382216540595703e+06; 4.17966618357640648e+09; 6.46493786753071690e+04; 2.95476303073437352e+00; 4.00384361784521258e+06; 4.15886143254334545e+09; 6.44881527278387657e+04; 2.95313257136285889e+00; 
4043504; 4.04396082869638596e+06; 4.26082967376597977e+09; 6.52734324308761497e+04; 2.94839291331663000e+00; 4.04397998517418606e+06; 4.24123400516197586e+09; 6.51230177684965965e+04; 2.94795521176116715e+00; 
4083939; 4.08438673244544351e+06; 4.34319227362081432e+09; 6.59013794186287996e+04; 2.95861619452214297e+00; 4.08439955479294760e+06; 4.32386517955161381e+09; 6.57544908643835370e+04; 2.95722714604976789e+00; 
4124778; 4.12512113155820174e+06; 4.44592542167209721e+09; 6.66768901674774243e+04; 2.93720007753435253e+00; 4.12513718227453297e+06; 4.42670537419999886e+09; 6.65325210877633072e+04; 2.93688255606745097e+00; 
4166025; 4.16636480721597420e+06; 4.50873445293515110e+09; 6.71462507068793057e+04; 2.95460410866818046e+00; 4.16638452556736814e+06; 4.48810632990052891e+09; 6.69923657685483340e+04; 2.95251637722135252e+00; 
4207685; 4.20800883865091670e+06; 4.61778478689788055e+09; 6.79535128998202126e+04; 2.98671586015691348e+00; 4.20802191578682233e+06; 4.59559932081446362e+09; 6.77900126019094751e+04; 2.98475637975507357e+00; 
4249761; 4.25007924396996014e+06; 4.72824064598276806e+09; 6.87614671655453130e+04; 2.98522887297598238e+00; 4.25010023023539316e+06; 4.70370182725765896e+09; 6.85827000788471487e+04; 2.98518410870330841e+00; 
4292258; 4.29251305796055030e+06; 4.83255535191433239e+09; 6.95161153787457297e+04; 2.98631956477418647e+00; 4.29253613074093126e+06; 4.80552009136788654e+09; 6.93213007282671024e+04; 2.98903643655724061e+00; 
4335180; 4.33515355652372167e+06; 4.92596797082346821e+09; 7.01852354243114969e+04; 2.99461082066736850e+00; 4.33518713346911129e+06; 4.89833899726717949e+09; 6.99881343256185792e+04; 2.99604518672952125e+00; 
4378531; 4.37851753120007738e+06; 5.04352275837294960e+09; 7.10177624046574783e+04; 3.00013446695282182e+00; 4.37853735530799534e+06; 5.01078755323558235e+09; 7.07869162546698208e+04; 3.00085373650822795e+00; 
4422316; 4.42232223940943461e+06; 5.13398747599320126e+09; 7.16518488042210956e+04; 3.01038026954806037e+00; 4.42233090849541314e+06; 5.09937290059411907e+09; 7.14098920201600849e+04; 3.00964147501103474e+00; 
4466539; 4.46666222139941249e+06; 5.24093219800859451e+09; 7.23941780428185593e+04; 3.01267304284825466e+00; 4.46666410088005196e+06; 5.20554741863896275e+09; 7.21493712267043156e+04; 3.01117513644359347e+00; 
4511204; 4.51126116923553031e+06; 5.37030857630513954e+09; 7.32823669649368385e+04; 3.02946923000517643e+00; 4.51124063168285973e+06; 5.33092922027171040e+09; 7.30132034524682531e+04; 3.02669754968823757e+00; 
