name=GeneralizedHyperLogLog;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
1189164; 1.19474861243730132e+06; 6.21540741893170357e+09; 7.86398087666601350e+04; 3.14416304637127419e+00; 1.19448263353207731e+06; 6.17997020580069542e+09; 7.84326612015183637e+04; 3.14859274298256420e+00; 
1201055; 1.20668189185469225e+06; 6.33464580621572304e+09; 7.93913338738637540e+04; 3.14320050613284607e+00; 1.20642271930388431e+06; 6.29882934206752110e+09; 7.91834384927952342e+04; 3.14312993133027652e+00; 
1213065; 1.21887443180566351e+06; 6.45554188173605728e+09; 8.01360866515917878e+04; 3.14030371927692187e+00; 1.21860542749945470e+06; 6.42073074871924210e+09; 7.99376908087952761e+04; 3.14092831234474801e+00; 
1225195; 1.23098015901594260e+06; 6.61417571376052284e+09; 8.11215609374031337e+04; 3.18696093495591315e+00; 1.23069311885602889e+06; 6.58056542100870705e+09; 8.09341467494017706e+04; 3.19352133460093413e+00; 
1237446; 1.24339881221880275e+06; 6.74152868173937511e+09; 8.18907364017874788e+04; 3.15166154221174555e+00; 1.24310318796792580e+06; 6.70746343020108128e+09; 8.17034861832505267e+04; 3.15824455308249652e+00; 
1249820; 1.25578150640208367e+06; 6.88308291208135605e+09; 8.27498843110929010e+04; 3.16453696808389662e+00; 1.25548504272421845e+06; 6.84716027291317844e+09; 8.25534224841466930e+04; 3.17299781870045727e+00; 
1262318; 1.26848314196692570e+06; 7.02026865757492733e+09; 8.35599167190978333e+04; 3.14015677818057393e+00; 1.26817426088514319e+06; 6.98267324715555000e+09; 8.33569280600039929e+04; 3.14645876183374629e+00; 
1274941; 1.28124734557310189e+06; 7.16802227953249550e+09; 8.44289777567228302e+04; 3.11645655189518811e+00; 1.28092593199113943e+06; 7.13006015188956738e+09; 8.42273158835717913e+04; 3.11800097033275980e+00; 
1287690; 1.29420193703114521e+06; 7.30641471522566700e+09; 8.52291581052401452e+04; 3.11992147758499261e+00; 1.29386395098858676e+06; 7.26841682895893860e+09; 8.50311658049534017e+04; 3.11883178191221555e+00; 
1300566; 1.30741579004241340e+06; 7.46399514331092644e+09; 8.61224449239899550e+04; 3.10651827197568142e+00; 1.30705157647534483e+06; 7.42618623669202328e+09; 8.59309230398142827e+04; 3.10871396315759618e+00; 
1313571; 1.32039200009408686e+06; 7.61020530979946423e+09; 8.69694157018200058e+04; 3.08824639459489836e+00; 1.32003187771186652e+06; 7.57260582967914200e+09; 8.67805444144678040e+04; 3.09075120669831405e+00; 
1326706; 1.33356137770647742e+06; 7.74813225100440788e+09; 8.77561168666087615e+04; 3.08770238552987131e+00; 1.33319352096972242e+06; 7.70928690429554844e+09; 8.75625432246170094e+04; 3.08808640213853458e+00; 
1339973; 1.34697363076144108e+06; 7.91656822783733082e+09; 8.86992637893871724e+04; 3.11137042945858955e+00; 1.34661023198290193e+06; 7.87582444308104992e+09; 8.84972971038449759e+04; 3.11277539095886802e+00; 
1353372; 1.36050409654708044e+06; 8.09670900176570892e+09; 8.96986187218556006e+04; 3.09855171509584792e+00; 1.36014389128030417e+06; 8.05719929314055920e+09; 8.95060935446761723e+04; 3.10102073358154318e+00; 
1366905; 1.37423945197057887e+06; 8.27491906979813099e+09; 9.06704190135313111e+04; 3.09099186180144425e+00; 1.37387340638623876e+06; 8.23447131683352184e+09; 9.04760334523442289e+04; 3.09064836558498568e+00; 
1380574; 1.38793835377131030e+06; 8.45693142706634331e+09; 9.16662299900968501e+04; 3.08530571178220470e+00; 1.38756355638574483e+06; 8.41206384744124413e+09; 9.14505874719882122e+04; 3.08576642665949263e+00; 
1394379; 1.40189523163045244e+06; 8.58167808157659531e+09; 9.23319248345555825e+04; 3.07014789046961845e+00; 1.40151136192000774e+06; 8.53741017622529411e+09; 9.21224163256009051e+04; 3.07459089434308641e+00; 
1408322; 1.41604767024893989e+06; 8.74700786301005363e+09; 9.32058039084187621e+04; 3.05988966701115617e+00; 1.41564248965925560e+06; 8.70378481904045296e+09; 9.30064258542882599e+04; 3.06652692072836475e+00; 
1422405; 1.43019347902126075e+06; 8.93079810859316063e+09; 9.41814084792141948e+04; 3.07556832474519570e+00; 1.42978484898767527e+06; 8.88932510653045082e+09; 9.39939515897146775e+04; 3.07925468911855793e+00; 
1436629; 1.44452344006054872e+06; 9.07588222736080551e+09; 9.49397706100623036e+04; 3.03952287376769803e+00; 1.44410070535322744e+06; 9.03421294753826714e+09; 9.47543485369026748e+04; 3.04800117093085809e+00; 
1450995; 1.45893494127674005e+06; 9.22701318129999161e+09; 9.57286295411245956e+04; 3.04531325003929387e+00; 1.45851809217459941e+06; 9.18646778537088203e+09; 9.55503577675318811e+04; 3.05697032684110948e+00; 
1465504; 1.47377553078962187e+06; 9.38700764845471573e+09; 9.65328411829413817e+04; 3.03999885623754462e+00; 1.47333304072485515e+06; 9.34425288874527740e+09; 9.63481136819703825e+04; 3.04924451768934457e+00; 
1480159; 1.48844039323397889e+06; 9.55640910359310532e+09; 9.74054804910757957e+04; 3.07930999928625937e+00; 1.48801737678503594e+06; 9.51585784361062241e+09; 9.72322156382080138e+04; 3.09376016522273822e+00; 
1494960; 1.50342392208433268e+06; 9.73733672415571213e+09; 9.83142855698302592e+04; 3.10514556647466389e+00; 1.50298895863581821e+06; 9.69733352078593063e+09; 9.81471820482393960e+04; 3.11663178409958386e+00; 
1509909; 1.51831949881702056e+06; 9.97376869013356972e+09; 9.95139799213284859e+04; 3.09794333581024706e+00; 1.51789398821773403e+06; 9.93148651734973335e+09; 9.93364307820264221e+04; 3.11219058877285359e+00; 
1525008; 1.53333431536316941e+06; 1.01633009901997108e+10; 1.00468768593393019e+05; 3.07588535228228022e+00; 1.53290602527122223e+06; 1.01183346655573769e+10; 1.00279389020737755e+05; 3.09048450097919059e+00; 
1540258; 1.54877483465736709e+06; 1.03878648770717030e+10; 1.01564405204238428e+05; 3.07388202614305284e+00; 1.54833378037445899e+06; 1.03407156083756638e+10; 1.01368128027103390e+05; 3.08789759107946660e+00; 
1555660; 1.56406883874626760e+06; 1.05843758612659931e+10; 1.02536175529445434e+05; 3.08847216495672683e+00; 1.56364526929459558e+06; 1.05367579630050087e+10; 1.02337644282530586e+05; 3.09856560593689556e+00; 
1571216; 1.57967618944951566e+06; 1.08134141227203522e+10; 1.03642844987962031e+05; 3.08416459503402018e+00; 1.57925467585897655e+06; 1.07646190153725147e+10; 1.03440798072167076e+05; 3.08989962656646133e+00; 
1586928; 1.59538270171647868e+06; 1.10247676344650249e+10; 1.04657945963745689e+05; 3.12236204289330388e+00; 1.59496640882129781e+06; 1.09760291248358727e+10; 1.04457709665000410e+05; 3.12712515145940539e+00; 
1602797; 1.61117511663222290e+06; 1.12373933551089993e+10; 1.05674975830637282e+05; 3.13556363503596414e+00; 1.61076686899819947e+06; 1.11882287685703602e+10; 1.05473740602681952e+05; 3.14261244696114694e+00; 
1618824; 1.62737904667663155e+06; 1.15023298859589882e+10; 1.06907160949674275e+05; 3.12312073488460307e+00; 1.62693480661045830e+06; 1.14507270461592789e+10; 1.06700243028247773e+05; 3.13134560002935780e+00; 
1635012; 1.64334433559649857e+06; 1.16771391436671600e+10; 1.07739089132842491e+05; 3.09324595780093459e+00; 1.64289585166181787e+06; 1.16281298023543167e+10; 1.07545221582963335e+05; 3.10303634096015912e+00; 
1651362; 1.65964104781215126e+06; 1.18671864954720097e+10; 1.08621562605202911e+05; 3.06064852174323709e+00; 1.65920053032582044e+06; 1.18201933608432293e+10; 1.08437773875962652e+05; 3.06848128305410084e+00; 
1667875; 1.67629097046585474e+06; 1.21299974154091263e+10; 1.09814247056231296e+05; 3.04306233260672165e+00; 1.67584441746699554e+06; 1.20779451545779648e+10; 1.09610371497476313e+05; 3.05118919097490293e+00; 
1684553; 1.69296314559292328e+06; 1.23507460293788471e+10; 1.10815231265763301e+05; 3.07566605111270652e+00; 1.69250931535308855e+06; 1.23034290566858387e+10; 1.10635103392584686e+05; 3.08125749277680683e+00; 
1701398; 1.70951574621716305e+06; 1.25986118005572815e+10; 1.11949604719761759e+05; 3.10260727040147266e+00; 1.70907559694401990e+06; 1.25497722183523006e+10; 1.11762367206128329e+05; 3.10857824862121612e+00; 
1718411; 1.72650043201658828e+06; 1.28543273486566219e+10; 1.13087967699068744e+05; 3.10226357509162476e+00; 1.72605605951954075e+06; 1.28080477433930836e+10; 1.12914130242125713e+05; 3.10713809251385920e+00; 
1735595; 1.74383666900642100e+06; 1.31233415578966560e+10; 1.14260301285640613e+05; 3.09480723700479388e+00; 1.74339564201805275e+06; 1.30810480652817440e+10; 1.14106082438176876e+05; 3.09786363380111851e+00; 
1752950; 1.76131828831166262e+06; 1.33875951440010071e+10; 1.15401762961984350e+05; 3.11491370770857845e+00; 1.76086807426697318e+06; 1.33374285506382160e+10; 1.15216026014357354e+05; 3.11424449390280378e+00; 
1770479; 1.77889802933563502e+06; 1.36656586686647091e+10; 1.16596649238777405e+05; 3.12195358516220356e+00; 1.77844826632726775e+06; 1.36063424600122433e+10; 1.16373679387639524e+05; 3.12074548971937649e+00; 
1788183; 1.79694010626543430e+06; 1.40254624753212891e+10; 1.18104934550497390e+05; 3.17126280396889149e+00; 1.79647236493387190e+06; 1.39665437809881554e+10; 1.17889058907013808e+05; 3.16408115137714807e+00; 
1806064; 1.81486046368537075e+06; 1.42628474118156471e+10; 1.19102769230809499e+05; 3.17629467156810774e+00; 1.81438552486980706e+06; 1.42011037568347473e+10; 1.18877483068392132e+05; 3.17026367754112748e+00; 
1824124; 1.83321780526578333e+06; 1.46367627266967564e+10; 1.20640231400990975e+05; 3.17678133332561208e+00; 1.83274395985842240e+06; 1.45740789083895664e+10; 1.20415012354891267e+05; 3.17371442157737293e+00; 
1842365; 1.85128349894960318e+06; 1.49346091415587502e+10; 1.21881374779105012e+05; 3.18435061886273463e+00; 1.85080920895905350e+06; 1.48645307940809097e+10; 1.21627406981883731e+05; 3.18114663809921083e+00; 
1860788; 1.86974371430293377e+06; 1.52470856042057877e+10; 1.23153890663389553e+05; 3.19226417172285926e+00; 1.86927201950594108e+06; 1.51755983521091099e+10; 1.22896785007306084e+05; 3.18710339968388690e+00; 
1879395; 1.88873437289182236e+06; 1.55451602000261211e+10; 1.24329949384745734e+05; 3.19380905406823157e+00; 1.88824327798758238e+06; 1.54743670851389561e+10; 1.24080921425469205e+05; 3.18822537765943181e+00; 
1898188; 1.90750180029158969e+06; 1.59189449863552303e+10; 1.25826062922129160e+05; 3.18214456623883679e+00; 1.90702968081007758e+06; 1.58391324584124374e+10; 1.25542650676434598e+05; 3.18432021254286779e+00; 
1917169; 1.92673557253020047e+06; 1.63034811822627773e+10; 1.27326202614729918e+05; 3.17382265546704856e+00; 1.92624260977315833e+06; 1.62138163185443649e+10; 1.27009786726177408e+05; 3.17370705748584703e+00; 
1936340; 1.94633483137088362e+06; 1.66407630870945587e+10; 1.28611299787236116e+05; 3.16026054664836131e+00; 1.94580083224683721e+06; 1.65445818052139664e+10; 1.28277334156940691e+05; 3.15986815883221439e+00; 
1955703; 1.96573764565715031e+06; 1.69676530896108055e+10; 1.29872856964595092e+05; 3.19043258246819939e+00; 1.96521642654115707e+06; 1.68671961425344315e+10; 1.29524865790243581e+05; 3.18829420260087382e+00; 
1975260; 1.98565865417572134e+06; 1.73298006445224419e+10; 1.31231355383749731e+05; 3.18511985220123917e+00; 1.98511447525391495e+06; 1.72206741874123611e+10; 1.30857034602202897e+05; 3.18084856848113207e+00; 
1995012; 2.00495056720212894e+06; 1.76076537921575623e+10; 1.32321119531714212e+05; 3.19035549696803189e+00; 2.00445055212119175e+06; 1.74962202805496483e+10; 1.31936098223364737e+05; 3.18894148167168323e+00; 
2014962; 2.02543683436018648e+06; 1.79477867888180847e+10; 1.33559217704899987e+05; 3.20713164657730720e+00; 2.02492075177921029e+06; 1.78326098307946129e+10; 1.33166936939296313e+05; 3.20178277828988778e+00; 
2035111; 2.04581214821497374e+06; 1.83968870143593025e+10; 1.35212323555364012e+05; 3.24738219685544482e+00; 2.04528016989457980e+06; 1.82786491223389435e+10; 1.34815567001716146e+05; 3.24146418241056811e+00; 
2055462; 2.06626765974879987e+06; 1.88333187049504051e+10; 1.36808466193959117e+05; 3.22374544557790221e+00; 2.06572257954410813e+06; 1.87039530839557571e+10; 1.36376954033203743e+05; 3.22213683720886745e+00; 
2076016; 2.08722997507925844e+06; 1.92239720944335175e+10; 1.38196305512684921e+05; 3.20518437343969786e+00; 2.08667328241568594e+06; 1.90975644112881393e+10; 1.37782389088011958e+05; 3.20422106270097595e+00; 
2096776; 2.10797412718351046e+06; 1.95755299573650398e+10; 1.39463729711159220e+05; 3.16560942989861216e+00; 2.10738176096906140e+06; 1.94450917320263939e+10; 1.39041754758394178e+05; 3.16365789923024154e+00; 
2117743; 2.12902549547921540e+06; 1.99809801483886757e+10; 1.40903106580906024e+05; 3.16131285385749639e+00; 2.12844816926823696e+06; 1.98497832569760742e+10; 1.40481965418748267e+05; 3.15999703754230943e+00; 
2138920; 2.15037386799439136e+06; 2.04272768410201874e+10; 1.42464331497351464e+05; 3.12021347442451269e+00; 2.14976841211200692e+06; 2.02860446922705879e+10; 1.42015339477532048e+05; 3.12046454069425794e+00; 
2160309; 2.17185543663380714e+06; 2.07051516880881119e+10; 1.43428837718046183e+05; 3.14963879024207216e+00; 2.17126042895787256e+06; 2.05603516599562035e+10; 1.42969989381466788e+05; 3.14880318477628807e+00; 
2181912; 2.19354343527107686e+06; 2.11482064371158638e+10; 1.44958325565144740e+05; 3.14279097420830977e+00; 2.19294718744559400e+06; 2.10062181000223579e+10; 1.44514507015949988e+05; 3.14346771711647532e+00; 
2203731; 2.21528240727148252e+06; 2.15646615969625702e+10; 1.46394079753967177e+05; 3.13327133502505983e+00; 2.21469681393381022e+06; 2.14257759695117188e+10; 1.45964128792935720e+05; 3.13612130509505516e+00; 
2225768; 2.23738509769916954e+06; 2.19846417971046677e+10; 1.47816388936249889e+05; 3.11434114274100660e+00; 2.23678427436382044e+06; 2.18438139382876129e+10; 1.47385398318248830e+05; 3.11391941574341624e+00; 
2248025; 2.25983684061778989e+06; 2.24327105745715828e+10; 1.49309045257785794e+05; 3.10271216428104069e+00; 2.25924871006606240e+06; 2.22878542238552589e+10; 1.48868675537228293e+05; 3.10639751170572875e+00; 
2270505; 2.28232745706336293e+06; 2.29011238720436440e+10; 1.50868662687214906e+05; 3.11216531999723678e+00; 2.28172861053305399e+06; 2.27524248090678520e+10; 1.50420927319539653e+05; 3.11202486063548012e+00; 
2293210; 2.30547301360720675e+06; 2.32701555823441505e+10; 1.52051879566198622e+05; 3.10305500043959892e+00; 2.30486729217161005e+06; 2.31285515757184143e+10; 1.51633304768259579e+05; 3.10435503304455063e+00; 
2316142; 2.32849903317036713e+06; 2.37210052261248665e+10; 1.53519734748830582e+05; 3.09214747031551962e+00; 2.32788929207082046e+06; 2.35618832509688148e+10; 1.53048634034974995e+05; 3.09726771114270383e+00; 
2339303; 2.35196501669769688e+06; 2.42407126621341858e+10; 1.55178561648448318e+05; 3.10252179075882539e+00; 2.35135680125341425e+06; 2.40752287792022514e+10; 1.54693033632886159e+05; 3.11032908210011394e+00; 
2362696; 2.37549822300987551e+06; 2.45977928083695335e+10; 1.56313453977496014e+05; 3.10669888161952423e+00; 2.37486537256600196e+06; 2.44317660627841873e+10; 1.55832193189128215e+05; 3.11644590753096651e+00; 
2386322; 2.39902627643255144e+06; 2.51659138622392578e+10; 1.58128160751222604e+05; 3.09951109455608842e+00; 2.39837702583035221e+06; 2.49897039807595177e+10; 1.57621002195103909e+05; 3.10486214609970101e+00; 
2410185; 2.42337927203211049e+06; 2.56678759648574562e+10; 1.59667739854988409e+05; 3.09097986728576668e+00; 2.42271129274977464e+06; 2.55029840186478844e+10; 1.59204510013363062e+05; 3.10035358595437538e+00; 
2434286; 2.44790635156849539e+06; 2.62051455132775955e+10; 1.61306018289548258e+05; 3.07219810637948765e+00; 2.44722361912554363e+06; 2.60259650895694466e+10; 1.60806041867000953e+05; 3.08018591554744958e+00; 
2458628; 2.47207144630819792e+06; 2.66945231991921425e+10; 1.62830577443399496e+05; 3.07984324817117328e+00; 2.47138896065007336e+06; 2.65057613038436012e+10; 1.62305018983181071e+05; 3.08649148331873491e+00; 
2483214; 2.49671683141589724e+06; 2.71834829380478668e+10; 1.64320286275925289e+05; 3.10383525119229065e+00; 2.49602445124216052e+06; 2.70004149898055801e+10; 1.63817909059962491e+05; 3.11141649049534008e+00; 
2508046; 2.52153997561184876e+06; 2.76579516586080933e+10; 1.65758451611960423e+05; 3.09390222047749930e+00; 2.52083945554917818e+06; 2.74754725056036987e+10; 1.65262820987404906e+05; 3.10041687296230517e+00; 
2533126; 2.54641422900241753e+06; 2.80620971276377335e+10; 1.66989580805560894e+05; 3.09850448453140004e+00; 2.54574988765235431e+06; 2.78863294650197105e+10; 1.66514164339134091e+05; 3.10870141235556385e+00; 
2558457; 2.57154613578877784e+06; 2.86302630061936684e+10; 1.68697769785189448e+05; 3.07908077547898484e+00; 2.57091934953265870e+06; 2.84480545722013512e+10; 1.68204472046159819e+05; 3.08905448488624135e+00; 
2584041; 2.59721191589203011e+06; 2.91860607372015762e+10; 1.70330818443893077e+05; 3.08336487844330653e+00; 2.59659502862188453e+06; 2.90038310547646637e+10; 1.69841771717458963e+05; 3.09335913122038475e+00; 
2609881; 2.62321170646921452e+06; 2.97892601210539627e+10; 1.72080075505812361e+05; 3.07895556660192815e+00; 2.62259670474257786e+06; 2.96145354994360199e+10; 1.71618315899952286e+05; 3.09057352800705809e+00; 
2635979; 2.64971133502693754e+06; 3.03733961358739548e+10; 1.73737788378295896e+05; 3.09414209357558434e+00; 2.64908244660616526e+06; 3.02018256394611816e+10; 1.73292023262759263e+05; 3.10331074029832177e+00; 
2662338; 2.67626441403830890e+06; 3.09230062340578804e+10; 1.75297065651685698e+05; 3.10116057753786034e+00; 2.67562436482076161e+06; 3.07593910961797981e+10; 1.74879568863916764e+05; 3.11389886541151073e+00; 
2688961; 2.70311577440435067e+06; 3.14152757333012199e+10; 1.76677440820449410e+05; 3.09266146261806263e+00; 2.70245798499211296e+06; 3.12552437106073303e+10; 1.76275565824450314e+05; 3.10608029925080098e+00; 
2715850; 2.73003186538780853e+06; 3.21139734576235886e+10; 1.78641675293716427e+05; 3.10560466038495786e+00; 2.72938217867710255e+06; 3.19408862665156059e+10; 1.78207088542421028e+05; 3.12016295403310329e+00; 
2743008; 2.75709511668540910e+06; 3.27335483916114197e+10; 1.80374891642664239e+05; 3.15658040320494360e+00; 2.75642482852447126e+06; 3.25576145161819611e+10; 1.79937775990831607e+05; 3.17165425126746481e+00; 
2770438; 2.78488420951832831e+06; 3.34837320525781937e+10; 1.82414470596854953e+05; 3.15137574560166556e+00; 2.78420813488562219e+06; 3.32843744302773552e+10; 1.81919646590216056e+05; 3.16515915937909043e+00; 
2798142; 2.81296843548193714e+06; 3.43196630685436707e+10; 1.84661419574971864e+05; 3.15592396065142378e+00; 2.81224235482194507e+06; 3.41054521361938133e+10; 1.84137535907508107e+05; 3.17031207749409072e+00; 
2826123; 2.84074905385539122e+06; 3.49410182580677414e+10; 1.86352077548619942e+05; 3.16598298510505494e+00; 2.84004416148217814e+06; 3.47477839200280762e+10; 1.85887022632069507e+05; 3.18240461869523239e+00; 
