name=SetSketch1;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=9cc92d7fa9393899;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
89;8.89764176947530956e+01; 5.04539529073838477e-01; 8.89764176947530956e+01; 5.04539529073838477e-01; 8.89764176923429204e+01; 5.04539531460074908e-01; 8.89764176923429204e+01; 5.04539531460074908e-01; 
90;8.99826523063236010e+01; 5.11118620049788364e-01; 8.99826523063236010e+01; 5.11118620049788364e-01; 8.99826523018866880e+01; 5.11118622652178778e-01; 8.99826523018866880e+01; 5.11118622652178778e-01; 
91;9.09788082743888964e+01; 5.21563232455516390e-01; 9.09788082743888964e+01; 5.21563232455516390e-01; 9.09788082706471357e+01; 5.21563233200560861e-01; 9.09788082706471357e+01; 5.21563233200560861e-01; 
92;9.19745440603274744e+01; 5.31990344938956805e-01; 9.19745440603274744e+01; 5.31990344938956805e-01; 9.19745440578086715e+01; 5.31990348187297624e-01; 9.19745440578086715e+01; 5.31990348187297624e-01; 
93;9.29757701428224266e+01; 5.46332503551813509e-01; 9.29757701428224266e+01; 5.46332503551813509e-01; 9.29757701404096082e+01; 5.46332503270796521e-01; 9.29757701404096082e+01; 5.46332503270796521e-01; 
94;9.39731953000453331e+01; 5.56685152845386555e-01; 9.39731953000453331e+01; 5.56685152845386555e-01; 9.39731952990697721e+01; 5.56685151947112322e-01; 9.39731952990697721e+01; 5.56685151947112322e-01; 
95;9.49748660315448774e+01; 5.68846641190058455e-01; 9.49748660315448774e+01; 5.68846641190058455e-01; 9.49748660294071811e+01; 5.68846639247931662e-01; 9.49748660294071811e+01; 5.68846639247931662e-01; 
96;9.59704437958960170e+01; 5.80654269823988489e-01; 9.59704437958960170e+01; 5.80654269823988489e-01; 9.59704437942417314e+01; 5.80654267714751926e-01; 9.59704437942417314e+01; 5.80654267714751926e-01; 
97;9.69690655178572740e+01; 5.99390159058572181e-01; 9.69690655178572740e+01; 5.99390159058572181e-01; 9.69690655160087545e+01; 5.99390153207170706e-01; 9.69690655160087545e+01; 5.99390153207170706e-01; 
98;9.79649808209523059e+01; 6.12887228466457379e-01; 9.79649808209523059e+01; 6.12887228466457379e-01; 9.79649808204166277e+01; 6.12887222654648012e-01; 9.79649808204166277e+01; 6.12887222654648012e-01; 
99;9.89676359026720007e+01; 6.22328588720419740e-01; 9.89676359026720007e+01; 6.22328588720419740e-01; 9.89676359014944325e+01; 6.22328584581512523e-01; 9.89676359014944325e+01; 6.22328584581512523e-01; 
100;9.99658374139942794e+01; 6.35852479041276952e-01; 9.99658374139942794e+01; 6.35852479041276952e-01; 9.99658374126775868e+01; 6.35852475616498047e-01; 9.99658374126775868e+01; 6.35852475616498047e-01; 
101;1.00962247931468738e+02; 6.48412830872160062e-01; 1.00962247931468738e+02; 6.48412830872160062e-01; 1.00962247930995318e+02; 6.48412828171291422e-01; 1.00962247930995318e+02; 6.48412828171291422e-01; 
102;1.01969396559106414e+02; 6.57134701918538289e-01; 1.01969396559106414e+02; 6.57134701918538289e-01; 1.01969396557233651e+02; 6.57134698549559082e-01; 1.01969396557233651e+02; 6.57134698549559082e-01; 
103;1.02975240543823176e+02; 6.68508883735755122e-01; 1.02975240543823176e+02; 6.68508883735755122e-01; 1.02975240540622778e+02; 6.68508881089296736e-01; 1.02975240540622778e+02; 6.68508881089296736e-01; 
104;1.03973225536312924e+02; 6.69124593365994502e-01; 1.03973225536312924e+02; 6.69124593365994502e-01; 1.03973225532688190e+02; 6.69124589704381822e-01; 1.03973225532688190e+02; 6.69124589704381822e-01; 
105;1.04973663361357197e+02; 6.85295783294905259e-01; 1.04973663361357197e+02; 6.85295783294905259e-01; 1.04973663356500737e+02; 6.85295779207625744e-01; 1.04973663356500737e+02; 6.85295779207625744e-01; 
106;1.05969866286036520e+02; 7.15805748496343930e-01; 1.05969866286036520e+02; 7.15805748496343930e-01; 1.05969866280320815e+02; 7.15805740931270362e-01; 1.05969866280320815e+02; 7.15805740931270362e-01; 
107;1.06966413853159054e+02; 7.30730911514469450e-01; 1.06966413853159054e+02; 7.30730911514469450e-01; 1.06966413846487654e+02; 7.30730902837534058e-01; 1.06966413846487654e+02; 7.30730902837534058e-01; 
108;1.07968368923156888e+02; 7.43563697802206214e-01; 1.07968368923156888e+02; 7.43563697802206214e-01; 1.07968368917099667e+02; 7.43563690382335385e-01; 1.07968368917099667e+02; 7.43563690382335385e-01; 
109;1.08973405592133446e+02; 7.62885742464683103e-01; 1.08973405592133446e+02; 7.62885742464683103e-01; 1.08973405587227191e+02; 7.62885734807103533e-01; 1.08973405587227191e+02; 7.62885734807103533e-01; 
110;1.09975841846656834e+02; 7.78054828740394222e-01; 1.09975841846656834e+02; 7.78054828740394222e-01; 1.09975841840852382e+02; 7.78054822880935415e-01; 1.09975841840852382e+02; 7.78054822880935415e-01; 
111;1.10977426098910016e+02; 7.96866860359682350e-01; 1.10977426098910016e+02; 7.96866860359682350e-01; 1.10977426091485327e+02; 7.96866851809724053e-01; 1.10977426091485327e+02; 7.96866851809724053e-01; 
