name=SetSketch2;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1592d0e8b64ff10d;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
77;7.69297406999875619e+01; 3.31351511201309012e+00; 7.69297406999875619e+01; 3.31351511201309012e+00; 7.69194566272081488e+01; 3.08095702827743567e+00; 7.69194566272081488e+01; 3.08095702827743567e+00; 
78;7.79382114953995142e+01; 3.36997375816912248e+00; 7.79382114953995142e+01; 3.36997375816912248e+00; 7.79273476654394415e+01; 3.12842731654174333e+00; 7.79273476654394415e+01; 3.12842731654174333e+00; 
79;7.89361534493133519e+01; 3.53311595506790610e+00; 7.89361534493133519e+01; 3.53311595506790610e+00; 7.89258263551401882e+01; 3.26840614018890996e+00; 7.89258263551401882e+01; 3.26840614018890996e+00; 
80;7.99627965394056304e+01; 3.66513921758164862e+00; 7.99627965394056304e+01; 3.66513921758164862e+00; 7.99512834150760909e+01; 3.38943842073395496e+00; 7.99512834150760909e+01; 3.38943842073395496e+00; 
81;8.09560857511680751e+01; 3.75461358709732451e+00; 8.09560857511680751e+01; 3.75461358709732451e+00; 8.09435730457869482e+01; 3.47203502849267309e+00; 8.09435730457869482e+01; 3.47203502849267309e+00; 
82;8.19594243043961939e+01; 3.81399458521251278e+00; 8.19594243043961939e+01; 3.81399458521251278e+00; 8.19472403261383846e+01; 3.52536767996074252e+00; 8.19472403261383846e+01; 3.52536767996074252e+00; 
83;8.29651243751027465e+01; 3.94216400374510911e+00; 8.29651243751027465e+01; 3.94216400374510911e+00; 8.29521210280602759e+01; 3.64127950611158813e+00; 8.29521210280602759e+01; 3.64127950611158813e+00; 
84;8.39670632512764143e+01; 4.03298282230952410e+00; 8.39670632512764143e+01; 4.03298282230952410e+00; 8.39535380354965355e+01; 3.72795112263673678e+00; 8.39535380354965355e+01; 3.72795112263673678e+00; 
85;8.49481304837682387e+01; 4.11054805491149100e+00; 8.49481304837682387e+01; 4.11054805491149100e+00; 8.49363946136722348e+01; 3.79943069426482571e+00; 8.49363946136722348e+01; 3.79943069426482571e+00; 
86;8.59529332213478199e+01; 4.18748709716261214e+00; 8.59529332213478199e+01; 4.18748709716261214e+00; 8.59405714886337364e+01; 3.86754235322374473e+00; 8.59405714886337364e+01; 3.86754235322374473e+00; 
87;8.69528475366406752e+01; 4.30451186571582145e+00; 8.69528475366406752e+01; 4.30451186571582145e+00; 8.69405661295914314e+01; 3.97320140655028275e+00; 8.69405661295914314e+01; 3.97320140655028275e+00; 
88;8.79471344094572771e+01; 4.41630649648494078e+00; 8.79471344094572771e+01; 4.41630649648494078e+00; 8.79358195989486546e+01; 4.08063256266518337e+00; 8.79358195989486546e+01; 4.08063256266518337e+00; 
89;8.89464177109564389e+01; 4.49187198283516764e+00; 8.89464177109564389e+01; 4.49187198283516764e+00; 8.89350288633086876e+01; 4.14995608391341264e+00; 8.89350288633086876e+01; 4.14995608391341264e+00; 
90;8.99838849843858526e+01; 4.55333402977809154e+00; 8.99838849843858526e+01; 4.55333402977809154e+00; 8.99695510762345521e+01; 4.21092541708709245e+00; 8.99695510762345521e+01; 4.21092541708709245e+00; 
91;9.09795366555519678e+01; 4.69625571468118963e+00; 9.09795366555519678e+01; 4.69625571468118963e+00; 9.09651665722074938e+01; 4.34155407173179686e+00; 9.09651665722074938e+01; 4.34155407173179686e+00; 
92;9.19684711894437612e+01; 4.83688898572293535e+00; 9.19684711894437612e+01; 4.83688898572293535e+00; 9.19560362970763236e+01; 4.47204279643669889e+00; 9.19560362970763236e+01; 4.47204279643669889e+00; 
93;9.29636089262591270e+01; 4.93018199487182418e+00; 9.29636089262591270e+01; 4.93018199487182418e+00; 9.29506171873411517e+01; 4.56572429954310000e+00; 9.29506171873411517e+01; 4.56572429954310000e+00; 
94;9.39648849394632464e+01; 5.05332230570705931e+00; 9.39648849394632464e+01; 5.05332230570705931e+00; 9.39515775920945515e+01; 4.68566734974862609e+00; 9.39515775920945515e+01; 4.68566734974862609e+00; 
95;9.49762574873695513e+01; 5.11999248226931769e+00; 9.49762574873695513e+01; 5.11999248226931769e+00; 9.49623144633942360e+01; 4.74970863070997762e+00; 9.49623144633942360e+01; 4.74970863070997762e+00; 
96;9.59581994473242190e+01; 5.13573308649902405e+00; 9.59581994473242190e+01; 5.13573308649902405e+00; 9.59441447395145843e+01; 4.75741175073288503e+00; 9.59441447395145843e+01; 4.75741175073288503e+00; 
97;9.69499450248309813e+01; 5.20749049151184540e+00; 9.69499450248309813e+01; 5.20749049151184540e+00; 9.69352357194526348e+01; 4.82842726628721408e+00; 9.69352357194526348e+01; 4.82842726628721408e+00; 
98;9.79630152711258830e+01; 5.38687751572198348e+00; 9.79630152711258830e+01; 5.38687751572198348e+00; 9.79483426020419756e+01; 4.99454778013731726e+00; 9.79483426020419756e+01; 4.99454778013731726e+00; 
99;9.89786893935145997e+01; 5.48640842707221577e+00; 9.89786893935145997e+01; 5.48640842707221577e+00; 9.89635098476470887e+01; 5.08727362376820302e+00; 9.89635098476470887e+01; 5.08727362376820302e+00; 
