name=GeneralizedHyperLogLog;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=6.10351562500000000e-05;seed=ee135ccdbaf83684;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
92;1.18628036937091565e+04; 1.38551821239054739e+08; 9.20254335000223733e+01; 2.27850186356314155e-01; 1.14002707297405432e+04; 1.27876988590556234e+08; 9.20241736778042991e+01; 2.27623625613576797e-01; 
93;1.18632803796693588e+04; 1.38539501863794059e+08; 9.30259942315107509e+01; 2.32600893798305924e-01; 1.14007419372719323e+04; 1.27865029418272123e+08; 9.30247314257236724e+01; 2.32278622809967111e-01; 
94;1.18637623301545864e+04; 1.38527306988233060e+08; 9.40276174205156394e+01; 2.38863141808972723e-01; 1.14012184717590990e+04; 1.27853191299399406e+08; 9.40264117636106675e+01; 2.38613031992498337e-01; 
95;1.18642445419396590e+04; 1.38515118784595847e+08; 9.50242694935087115e+01; 2.45355601545256541e-01; 1.14016953325373870e+04; 1.27841361091106877e+08; 9.50231561536083831e+01; 2.45263557104304419e-01; 
96;1.18647198060566006e+04; 1.38502767584414065e+08; 9.60260073481320262e+01; 2.47471081360985112e-01; 1.14021651271317096e+04; 1.27829371644888312e+08; 9.60248765171795782e+01; 2.47505573073636492e-01; 
97;1.18651943262986370e+04; 1.38490399432486147e+08; 9.70207635156930763e+01; 2.54608399279108111e-01; 1.14026342599979816e+04; 1.27817367804362237e+08; 9.70196456475527356e+01; 2.54570825977606163e-01; 
98;1.18656772748854855e+04; 1.38478230199391395e+08; 9.80246318709293973e+01; 2.55756828007407733e-01; 1.14031117766448278e+04; 1.27805554089417577e+08; 9.80235772053785155e+01; 2.55603563687416491e-01; 
99;1.18661606527405438e+04; 1.38466071600398004e+08; 9.90285610595573473e+01; 2.56932096722479908e-01; 1.14035897523877775e+04; 1.27793751296686098e+08; 9.90275756385942145e+01; 2.56826345864858085e-01; 
100;1.18666396928106260e+04; 1.38453811445092380e+08; 1.00030539595610705e+02; 2.60949526088091355e-01; 1.14040633292364400e+04; 1.27781849590572208e+08; 1.00029579080973974e+02; 2.60677308435024957e-01; 
101;1.18671163886484355e+04; 1.38441496668012172e+08; 1.01029561898515553e+02; 2.66099765523179987e-01; 1.14045346145730964e+04; 1.27769896634620622e+08; 1.01028612769250017e+02; 2.65738422556335396e-01; 
