name=SetSketch1;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1b297f07fc96869e;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
89;8.96690039673238317e+01; 3.60519533262756653e+01; 8.96690039673238317e+01; 3.60519533262756653e+01; 8.96514154666109988e+01; 3.57404675833631131e+01; 8.96514154666109988e+01; 3.57404675833631131e+01; 
90;9.07135256520690945e+01; 3.74729969725081915e+01; 9.07135256520690945e+01; 3.74729969725081915e+01; 9.06935700363086710e+01; 3.70702312798503684e+01; 9.06935700363086710e+01; 3.70702312798503684e+01; 
91;9.16833793126681513e+01; 3.83386092960290412e+01; 9.16833793126681513e+01; 3.83386092960290412e+01; 9.16614751081999941e+01; 3.79505924760881683e+01; 9.16614751081999941e+01; 3.79505924760881683e+01; 
92;9.26967135824970967e+01; 3.93179557317602431e+01; 9.26967135824970967e+01; 3.93179557317602431e+01; 9.26722717510631924e+01; 3.88970481416205160e+01; 9.26722717510631924e+01; 3.88970481416205160e+01; 
93;9.36658409961240892e+01; 3.96351627460883051e+01; 9.36658409961240892e+01; 3.96351627460883051e+01; 9.36419365223411404e+01; 3.92362083011992127e+01; 9.36419365223411404e+01; 3.92362083011992127e+01; 
94;9.46619206343692952e+01; 4.02064269444732645e+01; 9.46619206343692952e+01; 4.02064269444732645e+01; 9.46375657695579093e+01; 3.98217026005850627e+01; 9.46375657695579093e+01; 3.98217026005850627e+01; 
95;9.56673175603052073e+01; 4.06254497661223581e+01; 9.56673175603052073e+01; 4.06254497661223581e+01; 9.56396033046816143e+01; 4.02253970934308711e+01; 9.56396033046816143e+01; 4.02253970934308711e+01; 
96;9.66876614802186367e+01; 4.16934638802617741e+01; 9.66876614802186367e+01; 4.16934638802617741e+01; 9.66589761494323199e+01; 4.12665695020148391e+01; 9.66589761494323199e+01; 4.12665695020148391e+01; 
97;9.76365515358584020e+01; 4.23018457577592528e+01; 9.76365515358584020e+01; 4.23018457577592528e+01; 9.76090636976598063e+01; 4.19533138901233471e+01; 9.76090636976598063e+01; 4.19533138901233471e+01; 
98;9.86200951068219211e+01; 4.32077285214388525e+01; 9.86200951068219211e+01; 4.32077285214388525e+01; 9.85922495930137899e+01; 4.28203035703016823e+01; 9.85922495930137899e+01; 4.28203035703016823e+01; 
99;9.96489460598142642e+01; 4.38088555928072054e+01; 9.96489460598142642e+01; 4.38088555928072054e+01; 9.96235255310535592e+01; 4.34515542101992693e+01; 9.96235255310535592e+01; 4.34515542101992693e+01; 
100;1.00633463870769148e+02; 4.46928967281558087e+01; 1.00633463870769148e+02; 4.46928967281558087e+01; 1.00604003318899544e+02; 4.43818024121293249e+01; 1.00604003318899544e+02; 4.43818024121293249e+01; 
101;1.01667635259687430e+02; 4.62192488665345635e+01; 1.01667635259687430e+02; 4.62192488665345635e+01; 1.01637443926571137e+02; 4.58580828899279282e+01; 1.01637443926571137e+02; 4.58580828899279282e+01; 
102;1.02690570655074609e+02; 4.66866098893447870e+01; 1.02690570655074609e+02; 4.66866098893447870e+01; 1.02664497696057168e+02; 4.63537699226378592e+01; 1.02664497696057168e+02; 4.63537699226378592e+01; 
103;1.03704930312706438e+02; 4.74230147884220159e+01; 1.03704930312706438e+02; 4.74230147884220159e+01; 1.03680371816592626e+02; 4.71469197090393095e+01; 1.03680371816592626e+02; 4.71469197090393095e+01; 
104;1.04702595106741413e+02; 4.84015805311426917e+01; 1.04702595106741413e+02; 4.84015805311426917e+01; 1.04676917574795752e+02; 4.80914500734887795e+01; 1.04676917574795752e+02; 4.80914500734887795e+01; 
105;1.05690064751153457e+02; 4.92397379269613822e+01; 1.05690064751153457e+02; 4.92397379269613822e+01; 1.05663147773425280e+02; 4.89322312684318135e+01; 1.05663147773425280e+02; 4.89322312684318135e+01; 
