name=GeneralizedHyperLogLog;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
836; 8.35886231128155487e+02; 9.19329254244902785e+01; 9.58749091620378735e+00; 3.07582616628046512e+00; 8.35906976523036974e+02; 8.98570705716244476e+01; 9.47884049894071801e+00; 3.05779715004971608e+00; 
844; 8.43850527506556205e+02; 9.41757221309098611e+01; 9.70326646571220053e+00; 3.09164838505323658e+00; 8.43873907363057469e+02; 9.20102540357763701e+01; 9.59136875960287227e+00; 3.07183183826042638e+00; 
852; 8.51861964163730477e+02; 9.62507102873199614e+01; 9.80977351396172281e+00; 3.10018234487322397e+00; 8.51883633319911723e+02; 9.40788864206082707e+01; 9.69872905160123899e+00; 3.08317924218194817e+00; 
860; 8.59871870561310288e+02; 9.81883301728194766e+01; 9.90817405074015412e+00; 3.09675745141368086e+00; 8.59892676299562709e+02; 9.59624841838334675e+01; 9.79545638585347156e+00; 3.07771496455107840e+00; 
868; 8.67862645152458413e+02; 1.00026355173738878e+02; 1.00003744339697302e+01; 3.09480123447399480e+00; 8.67886989802618928e+02; 9.77052982355840669e+01; 9.88395300124763310e+00; 3.07764437945448277e+00; 
876; 8.75856739386717777e+02; 1.01547382574380592e+02; 1.00760537399848875e+01; 3.08180239389341049e+00; 8.75878847177945772e+02; 9.91640438105102220e+01; 9.95737745614871095e+00; 3.06408392858220058e+00; 
884; 8.83873030034846579e+02; 1.03142477667791937e+02; 1.01551147849613397e+01; 3.07021610586236138e+00; 8.83895427383756214e+02; 1.00698004711125819e+02; 1.00342946577753125e+01; 3.05472353076477754e+00; 
892; 8.91899555871337043e+02; 1.05323149711057496e+02; 1.02622151940053321e+01; 3.04875541309570153e+00; 8.91920380212136706e+02; 1.02774270348453186e+02; 1.01374519006421941e+01; 3.03511074437287487e+00; 
900; 8.99908508387373786e+02; 1.07170133161621052e+02; 1.03518965627772488e+01; 3.04431537146180098e+00; 8.99928660238282760e+02; 1.04562466220127291e+02; 1.02253301589007481e+01; 3.03282742560754759e+00; 
909; 9.08893234676306861e+02; 1.09860463706773075e+02; 1.04808904618085919e+01; 3.05887785938105639e+00; 9.08913936779116852e+02; 1.07099038664563111e+02; 1.03485086745179764e+01; 3.04583134708662806e+00; 
918; 9.17881249098548892e+02; 1.11497246245172505e+02; 1.05585578782605438e+01; 3.05081811240458123e+00; 9.17903148607116805e+02; 1.08718187033305227e+02; 1.04263515594383041e+01; 3.04339593089919802e+00; 
927; 9.26889862287850065e+02; 1.13665176789095256e+02; 1.06608182834835983e+01; 3.04767625788642205e+00; 9.26911047376719125e+02; 1.10848877978596278e+02; 1.05281035998610211e+01; 3.03852550247164377e+00; 
936; 9.35895132329423859e+02; 1.15608638685119274e+02; 1.07516343621231254e+01; 3.03370316844505838e+00; 9.35919299560237164e+02; 1.12832981958066071e+02; 1.06219804837463379e+01; 3.02382689332265020e+00; 
945; 9.44890957139664351e+02; 1.18362194474092831e+02; 1.08788925966158345e+01; 3.04049926099237400e+00; 9.44915057904052219e+02; 1.15542811269117124e+02; 1.07487485834144181e+01; 3.02765624986956228e+00; 
954; 9.53883505317508252e+02; 1.21219512454801873e+02; 1.10093569950180257e+01; 3.03542358987105443e+00; 9.53907161614940151e+02; 1.18214029808627274e+02; 1.08722311805299494e+01; 3.02147499833381783e+00; 
963; 9.62853373786634393e+02; 1.23907744007380913e+02; 1.11304197926644033e+01; 3.04159410987613965e+00; 9.62879126330455051e+02; 1.20860841804890015e+02; 1.09930082944070104e+01; 3.02315992577189396e+00; 
972; 9.71859027252023338e+02; 1.26166929777762064e+02; 1.12315206656128943e+01; 3.04264248510673729e+00; 9.71881410020159365e+02; 1.22997348793116032e+02; 1.10897829198680604e+01; 3.03028426958639230e+00; 
981; 9.80873498315413485e+02; 1.28644293304603679e+02; 1.13414412941389067e+01; 3.04880282655519563e+00; 9.80896275211822399e+02; 1.25437034620479210e+02; 1.11993872952405891e+01; 3.03745927001930704e+00; 
990; 9.89907283385318919e+02; 1.31552296537090712e+02; 1.14692502007085988e+01; 3.03798487894958935e+00; 9.89930098827629308e+02; 1.28257439195742592e+02; 1.13248643710131791e+01; 3.02843430549103765e+00; 
999; 9.98911232174650991e+02; 1.33126948585264699e+02; 1.15377237295077713e+01; 3.05576742984027039e+00; 9.98935429592285914e+02; 1.29828207211631991e+02; 1.13940351883817002e+01; 3.03888373436534120e+00; 
1008; 1.00793904742060317e+03; 1.35254485918858620e+02; 1.16297364846295412e+01; 3.04773046983800944e+00; 1.00796560749794583e+03; 1.31771513513297691e+02; 1.14791258669420912e+01; 3.03364074041026255e+00; 
1018; 1.01792712248877365e+03; 1.38012445554823614e+02; 1.17476437817624237e+01; 3.03877310860334626e+00; 1.01795431804634927e+03; 1.34429179730780874e+02; 1.15942698299586819e+01; 3.02881413666360189e+00; 
1028; 1.02793590272619940e+03; 1.40594483153355839e+02; 1.18570812046155414e+01; 3.02515497252659626e+00; 1.02796377609412434e+03; 1.37063641118714202e+02; 1.17073621686252398e+01; 3.01947545635254766e+00; 
1038; 1.03794575563073886e+03; 1.42819604357703497e+02; 1.19505925336824816e+01; 3.01594590287213915e+00; 1.03797455701771537e+03; 1.39190999433563121e+02; 1.17978960873630836e+01; 3.01146832627956496e+00; 
1048; 1.04793114231494155e+03; 1.46818232673153602e+02; 1.21166617222880895e+01; 3.03474809722102856e+00; 1.04796226848147126e+03; 1.42955426116897542e+02; 1.19563373342093122e+01; 3.02998490225329498e+00; 
1058; 1.05795076419816360e+03; 1.49554027139609190e+02; 1.22291292811641341e+01; 3.02667294325380754e+00; 1.05798025937743455e+03; 1.45567441113980408e+02; 1.20651171325354731e+01; 3.02153567277523782e+00; 
1068; 1.06794742481294247e+03; 1.51549236868406865e+02; 1.23104213054677309e+01; 3.04423300760086324e+00; 1.06798248409872735e+03; 1.47387380563912870e+02; 1.21403078114648917e+01; 3.03660328419717063e+00; 
1078; 1.07795977500876097e+03; 1.54809935776056477e+02; 1.24421990711504140e+01; 3.03328082551768308e+00; 1.07799272093514355e+03; 1.50455685837583815e+02; 1.22660357431730080e+01; 3.02478835735033957e+00; 
1088; 1.08796514043268371e+03; 1.57630704056840926e+02; 1.25550582980489356e+01; 3.02171377611932090e+00; 1.08800230562092315e+03; 1.53170549561463702e+02; 1.23762087993688770e+01; 3.00902765176075171e+00; 
1098; 1.09795901671049114e+03; 1.61219557555962012e+02; 1.26971602307737843e+01; 3.03650620937565074e+00; 1.09799781613001278e+03; 1.56650552899179758e+02; 1.25160116702523041e+01; 3.02383642939829267e+00; 
1108; 1.10796466420577599e+03; 1.63783612659779692e+02; 1.27977483973324748e+01; 3.03004876711869953e+00; 1.10800344119781380e+03; 1.59210215409615898e+02; 1.26178525735472551e+01; 3.01436398356789947e+00; 
1119; 1.11897658901705699e+03; 1.67264656499510323e+02; 1.29330626081136710e+01; 3.03258102215075853e+00; 1.11901409154519729e+03; 1.62619007010043589e+02; 1.27522079828709582e+01; 3.01498471996611661e+00; 
1130; 1.12996556811586515e+03; 1.71070319634346788e+02; 1.30793399711033178e+01; 3.02106398229704043e+00; 1.13000316114681095e+03; 1.66439134894258586e+02; 1.29011288227584693e+01; 3.00278680074802207e+00; 
1141; 1.14099902465741911e+03; 1.74535180674390432e+02; 1.32111763186741822e+01; 3.01269674101296303e+00; 1.14103351700937424e+03; 1.69879679544315991e+02; 1.30337468194836337e+01; 2.99741185601263593e+00; 
1152; 1.15199587979489547e+03; 1.78065392771091041e+02; 1.33441139007054375e+01; 3.01655791981661636e+00; 1.15202935350997495e+03; 1.73212455791260794e+02; 1.31609875831075822e+01; 2.99926970434592821e+00; 
1163; 1.16303243586591680e+03; 1.81191197422012465e+02; 1.34606888878918358e+01; 3.01874765483849572e+00; 1.16306176643577965e+03; 1.76365490194202437e+02; 1.32801233089762665e+01; 2.99921230029476549e+00; 
1174; 1.17401426807591793e+03; 1.85091730067000128e+02; 1.36048346733434915e+01; 3.03321384171630015e+00; 1.17404499968884397e+03; 1.80134592697881345e+02; 1.34213474631232934e+01; 3.01551451155523020e+00; 
1185; 1.18501553023802467e+03; 1.88803083454763566e+02; 1.37405546564347620e+01; 3.02992770752007168e+00; 1.18504749250007444e+03; 1.83802187241100114e+02; 1.35572833452553176e+01; 3.01331381664899078e+00; 
1196; 1.19603876582298290e+03; 1.92483934715158455e+02; 1.38738038016301726e+01; 3.04863771074194867e+00; 1.19607034656532005e+03; 1.87306483395716441e+02; 1.36858150928785758e+01; 3.03238749396851981e+00; 
1207; 1.20702427355018631e+03; 1.96358234981850870e+02; 1.40127672419338030e+01; 3.04428233454184882e+00; 1.20705714878312961e+03; 1.91135918534316943e+02; 1.38250733289521328e+01; 3.03197605189555608e+00; 
1219; 1.21901874436438538e+03; 2.00060211302620388e+02; 1.41442518342761439e+01; 3.05924593064628514e+00; 1.21905254987072681e+03; 1.94683412441595408e+02; 1.39528008282452678e+01; 3.04810692139874062e+00; 
1231; 1.23098937307861183e+03; 2.03743375656858404e+02; 1.42738664252331926e+01; 3.05910344762690256e+00; 1.23102241399901732e+03; 1.98364336333455611e+02; 1.40841696221716344e+01; 3.05939880389545449e+00; 
1243; 1.24298313905577970e+03; 2.07757573093472331e+02; 1.44137881489229756e+01; 3.06742253172210999e+00; 1.24301417567277826e+03; 2.02183221410082268e+02; 1.42191075831215006e+01; 3.06216625088538130e+00; 
1255; 1.25501801702010539e+03; 2.11029656489794320e+02; 1.45268486560843773e+01; 3.07229235321011451e+00; 1.25504935350666278e+03; 2.05322788195320896e+02; 1.43290038881529131e+01; 3.07006378875464980e+00; 
1267; 1.26706179282998414e+03; 2.14928126922828881e+02; 1.46602970150332208e+01; 3.07841488817576447e+00; 1.26708988994602078e+03; 2.08996709794248630e+02; 1.44564390356635073e+01; 3.07030861297295754e+00; 
1279; 1.27906855400193081e+03; 2.19057080578332716e+02; 1.48004182686555179e+01; 3.08184524527534753e+00; 1.27909746147704163e+03; 2.13104656030834747e+02; 1.45977791903880547e+01; 3.07320586682611774e+00; 
1291; 1.29108142854039647e+03; 2.22948951291951545e+02; 1.49312531518543672e+01; 3.08456733779024805e+00; 1.29111311740106567e+03; 2.16971957198426679e+02; 1.47295336535819086e+01; 3.07666280209412779e+00; 
1303; 1.30306107406770752e+03; 2.25889166945862684e+02; 1.50294855834827690e+01; 3.08149339055993154e+00; 1.30309554156666832e+03; 2.19746181910594089e+02; 1.48235304067429130e+01; 3.06784531871496347e+00; 
1316; 1.31603641550197312e+03; 2.31274259288715427e+02; 1.52076603460207593e+01; 3.06954242738753047e+00; 1.31607679932505653e+03; 2.25073176334445122e+02; 1.50022424389861158e+01; 3.05631432137730430e+00; 
1329; 1.32903722522431576e+03; 2.35582573046157563e+02; 1.53486542513938957e+01; 3.05930836409257889e+00; 1.32907614215151284e+03; 2.29445582938519919e+02; 1.51472698962975869e+01; 3.05102929874281514e+00; 
1342; 1.34204185099814663e+03; 2.39713862614857788e+02; 1.54826390227509822e+01; 3.03398507515672877e+00; 1.34208169530807390e+03; 2.33527420047394969e+02; 1.52813856022297578e+01; 3.02666436959446550e+00; 
1355; 1.35505547353933480e+03; 2.44409180716863887e+02; 1.56334930007115442e+01; 3.02685131353211068e+00; 1.35509248095114481e+03; 2.38224943841649974e+02; 1.54342603034718451e+01; 3.02526463516539135e+00; 
1368; 1.36805336848034290e+03; 2.49274069738126911e+02; 1.57883254825657264e+01; 3.05364288640359050e+00; 1.36808955113198704e+03; 2.42823638372354310e+02; 1.55825421214612891e+01; 3.05344519768851841e+00; 
1381; 1.38102271128164057e+03; 2.55047026067878363e+02; 1.59701756491769586e+01; 3.04240435747517335e+00; 1.38105503842868666e+03; 2.48274961805462738e+02; 1.57566472505045230e+01; 3.04521202292319026e+00; 
1394; 1.39404332586613032e+03; 2.60254642776511673e+02; 1.61323515225101666e+01; 3.04342219361446276e+00; 1.39407675362952682e+03; 2.53279403614866965e+02; 1.59145691897462473e+01; 3.04816730460109131e+00; 
1407; 1.40704118770022069e+03; 2.65435205378014984e+02; 1.62921302766508660e+01; 3.04346455992490972e+00; 1.40707187527122096e+03; 2.58502408116101776e+02; 1.60778494227769677e+01; 3.03945461440449138e+00; 
1421; 1.42106053663512807e+03; 2.71827255855124747e+02; 1.64870734568307711e+01; 3.05536332718351789e+00; 1.42108949491184626e+03; 2.64733420060178503e+02; 1.62703844675205431e+01; 3.04662670960524284e+00; 
1435; 1.43510829542619354e+03; 2.77628114153038155e+02; 1.66618242174650177e+01; 3.04203095495299225e+00; 1.43513509912807899e+03; 2.70347086737156928e+02; 1.64416798096408350e+01; 3.03474476212523170e+00; 
1449; 1.44912250063382680e+03; 2.83331942966004647e+02; 1.68320211668331012e+01; 3.04450705392955623e+00; 1.44914831118328175e+03; 2.75767223154115811e+02; 1.66055781876763540e+01; 3.03377461376146007e+00; 
1463; 1.46314211297836482e+03; 2.88912236582793412e+02; 1.69968244235261672e+01; 3.03890254165122453e+00; 1.46316894524168083e+03; 2.81291792192160244e+02; 1.67709048562525105e+01; 3.02857220695703599e+00; 
1477; 1.47717805972724977e+03; 2.94770582244066929e+02; 1.71679607693400911e+01; 3.04680308887172258e+00; 1.47720332161732381e+03; 2.86957756122509181e+02; 1.69386072757602903e+01; 3.03777288977591198e+00; 
1491; 1.49120319764258670e+03; 3.00089891587778993e+02; 1.73219110465856190e+01; 3.04199294916835017e+00; 1.49122296217045346e+03; 2.92257653400119068e+02; 1.70940908290165012e+01; 3.03044821611835413e+00; 
1505; 1.50526448446668678e+03; 3.06795152449851230e+02; 1.75135718920135695e+01; 3.05345497044666470e+00; 1.50528393005852649e+03; 2.98751594686907538e+02; 1.72820999421011159e+01; 3.04360253822040328e+00; 
1520; 1.52023073044962734e+03; 3.12175258693019373e+02; 1.76669754670297543e+01; 3.05821480983328575e+00; 1.52024901970115980e+03; 3.03882986291965778e+02; 1.74304611379160619e+01; 3.04768145408667879e+00; 
1535; 1.53529478037615650e+03; 3.19907152775098723e+02; 1.78835191532576445e+01; 3.05472071597676109e+00; 1.53531439516535806e+03; 3.11731054417034670e+02; 1.76531076611749107e+01; 3.04560449938725064e+00; 
1550; 1.55029805057167141e+03; 3.25921011174779949e+02; 1.80508220597154114e+01; 3.07057077923130883e+00; 1.55032047953489337e+03; 3.17504407805260996e+02; 1.78157711220417490e+01; 3.05307015788838676e+00; 
1565; 1.56530366336196448e+03; 3.32088611498976661e+02; 1.82207683718765168e+01; 3.08242422001052541e+00; 1.56532742036276750e+03; 3.23560205491405100e+02; 1.79847991758999015e+01; 3.06781088465453822e+00; 
1580; 1.58030487988593268e+03; 3.39037227433322300e+02; 1.84104393127506150e+01; 3.07867713511722441e+00; 1.58033640937555174e+03; 3.30182581539490400e+02; 1.81678124789841249e+01; 3.07038245065057325e+00; 
1595; 1.59526511646696918e+03; 3.43361738124936210e+02; 1.85281259544477201e+01; 3.06261169721438131e+00; 1.59529678623397513e+03; 3.34482163072344918e+02; 1.82864452806899465e+01; 3.05267519324099501e+00; 
1610; 1.61027653824610343e+03; 3.48661039384905223e+02; 1.86704195449203922e+01; 3.08007981153355681e+00; 1.61030911373448976e+03; 3.39797475266622200e+02; 1.84310044209688755e+01; 3.06872981804475531e+00; 
1626; 1.62629912645844433e+03; 3.55361442079018104e+02; 1.88486595131026817e+01; 3.06696010600739921e+00; 1.62633409985401909e+03; 3.46049622686765417e+02; 1.85994085920575429e+01; 3.05254016471867162e+00; 
1642; 1.64230729579386525e+03; 3.63180818679008382e+02; 1.90548258447586569e+01; 3.06879416415655593e+00; 1.64233826484073620e+03; 3.53557705274100442e+02; 1.88000872915957444e+01; 3.05549574485594899e+00; 
1658; 1.65836297736772326e+03; 3.71118136960715731e+02; 1.92610068374225527e+01; 3.05979821134246910e+00; 1.65839466149624923e+03; 3.60948236140334757e+02; 1.89945381213575750e+01; 3.04297696317193056e+00; 
1674; 1.67433441844367462e+03; 3.76893034452525455e+02; 1.94108526025277399e+01; 3.05111350231906275e+00; 1.67436246009420643e+03; 3.66715238610552603e+02; 1.91463798481764975e+01; 3.03064309598866100e+00; 
1690; 1.69040407720870030e+03; 3.84210626198867772e+02; 1.95971260088890560e+01; 3.05698295781303031e+00; 1.69042420409394867e+03; 3.74064234843981865e+02; 1.93360876531593071e+01; 3.03965063156965387e+00; 
1706; 1.70638515204240684e+03; 3.93151519611342678e+02; 1.98243077436659831e+01; 3.08277178170431787e+00; 1.70640842202923886e+03; 3.83047763506435388e+02; 1.95673440955194700e+01; 3.05950290588759266e+00; 
1723; 1.72335061048122202e+03; 4.01098155665653394e+02; 2.00243658565287852e+01; 3.06848467904591882e+00; 1.72337077923248921e+03; 3.90274904824563237e+02; 1.97518968098084500e+01; 3.04225820806170777e+00; 
1740; 1.74033854058822953e+03; 4.08696073952538541e+02; 2.02133981364505644e+01; 3.07301008219585547e+00; 1.74035886519185647e+03; 3.97699504019260587e+02; 1.99391755043515211e+01; 3.04724350888575657e+00; 
1757; 1.75735742404334360e+03; 4.16856513574525707e+02; 2.04139354762320053e+01; 3.07989195858187115e+00; 1.75738369357808983e+03; 4.05049257183601071e+02; 2.01221777256273100e+01; 3.05634111769058636e+00; 
1774; 1.77439842136628522e+03; 4.24154209605586971e+02; 2.05911502840534126e+01; 3.07623688492468483e+00; 1.77443233349650654e+03; 4.12080169140286841e+02; 2.02951535320157639e+01; 3.05571698927518121e+00; 
1791; 1.79140666326513588e+03; 4.34968688563135629e+02; 2.08519378848088088e+01; 3.07066858717487401e+00; 1.79144620862175680e+03; 4.22374769130224649e+02; 2.05469138070926327e+01; 3.04601145227699543e+00; 
1808; 1.80842827928619386e+03; 4.42664743354343159e+02; 2.10352399607743550e+01; 3.08143367926337231e+00; 1.80846357360760953e+03; 4.29850152523363874e+02; 2.07276446330424733e+01; 3.04908175238540835e+00; 
1826; 1.82642642416638091e+03; 4.53504918723207595e+02; 2.12913851393826903e+01; 3.06937184842915700e+00; 1.82646221368199213e+03; 4.40499192045011569e+02; 2.09829824037763402e+01; 3.03759975422526107e+00; 
1844; 1.84442808589912920e+03; 4.63140455175827640e+02; 2.15164401711526629e+01; 3.04447734120807434e+00; 1.84446523611766361e+03; 4.49933257995730003e+02; 2.12065276118123016e+01; 3.02191877704287659e+00; 
1862; 1.86244976980399156e+03; 4.71931175758348957e+02; 2.17193204976988135e+01; 3.01716576424372640e+00; 1.86249039824419128e+03; 4.58439544658934153e+02; 2.14055846502969729e+01; 3.00174645958533493e+00; 
1880; 1.88042874327230197e+03; 4.80551893579352452e+02; 2.19173007641407338e+01; 3.01516319529607690e+00; 1.88046490722747444e+03; 4.66836935335745011e+02; 2.16014072829893564e+01; 2.99786484585018753e+00; 
1898; 1.89841111210938197e+03; 4.94123905037723489e+02; 2.22250959923965823e+01; 2.98330389087435188e+00; 1.89844670708800140e+03; 4.79832024256279055e+02; 2.19005131682753849e+01; 2.97012578820104345e+00; 
1916; 1.91644132442019281e+03; 5.05307533733649393e+02; 2.24747139356609900e+01; 3.01391439625899693e+00; 1.91648040704265691e+03; 4.90356562861108046e+02; 2.21387843373221784e+01; 2.99338609094231778e+00; 
1935; 1.93547537887011254e+03; 5.15566446682878450e+02; 2.27011114620568932e+01; 2.99420274851937851e+00; 1.93551740863795158e+03; 5.00623844055580605e+02; 2.23686417190887461e+01; 2.97646077262532582e+00; 
1954; 1.95452563577547676e+03; 5.26547279856939667e+02; 2.29405969165685057e+01; 3.00205150598197346e+00; 1.95456497800702050e+03; 5.11286457415356040e+02; 2.26045848726964245e+01; 2.98954301082846152e+00; 
1973; 1.97354289698216462e+03; 5.35030911365402062e+02; 2.31243632178737606e+01; 3.00419012046955070e+00; 1.97358190540716123e+03; 5.19254446092784178e+02; 2.27797241464841278e+01; 2.99595652884970365e+00; 
