name=SetSketch2;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=d6960482253fc240;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
81;8.09784193521065703e+01; 2.00441362705380294e-01; 8.09784193521065703e+01; 2.00441362705380294e-01; 8.09776350806479428e+01; 1.86383620339580086e-01; 8.09776350806479428e+01; 1.86383620339580086e-01; 
82;8.19763709701682188e+01; 2.12391258152598933e-01; 8.19763709701682188e+01; 2.12391258152598933e-01; 8.19756280484787112e+01; 1.97156607212548962e-01; 8.19756280484787112e+01; 1.97156607212548962e-01; 
83;8.29780325688041529e+01; 2.15547338270991568e-01; 8.29780325688041529e+01; 2.15547338270991568e-01; 8.29771935283638840e+01; 1.99772957693896330e-01; 8.29771935283638840e+01; 1.99772957693896330e-01; 
84;8.39831085212323245e+01; 2.21073162928319883e-01; 8.39831085212323245e+01; 2.21073162928319883e-01; 8.39819659458101171e+01; 2.05454716513542052e-01; 8.39819659458101171e+01; 2.05454716513542052e-01; 
85;8.49837813701124105e+01; 2.25679173502722846e-01; 8.49837813701124105e+01; 2.25679173502722846e-01; 8.49828052174638344e+01; 2.10091094838140424e-01; 8.49828052174638344e+01; 2.10091094838140424e-01; 
86;8.59822366550247210e+01; 2.32508220455281495e-01; 8.59822366550247210e+01; 2.32508220455281495e-01; 8.59814755981790597e+01; 2.16291670191138985e-01; 8.59814755981790597e+01; 2.16291670191138985e-01; 
87;8.69828504852536923e+01; 2.44900545424338950e-01; 8.69828504852536923e+01; 2.44900545424338950e-01; 8.69816595476999339e+01; 2.27538070566656841e-01; 8.69816595476999339e+01; 2.27538070566656841e-01; 
88;8.79836634342887720e+01; 2.49564515795110520e-01; 8.79836634342887720e+01; 2.49564515795110520e-01; 8.79823812099655527e+01; 2.31790139164502029e-01; 8.79823812099655527e+01; 2.31790139164502029e-01; 
89;8.89833356269184890e+01; 2.55367748206847767e-01; 8.89833356269184890e+01; 2.55367748206847767e-01; 8.89822277259281122e+01; 2.37175256472745011e-01; 8.89822277259281122e+01; 2.37175256472745011e-01; 
90;8.99837446958291025e+01; 2.65272031304261302e-01; 8.99837446958291025e+01; 2.65272031304261302e-01; 8.99828755194491094e+01; 2.46009423850145958e-01; 8.99828755194491094e+01; 2.46009423850145958e-01; 
91;9.09812796118333438e+01; 2.71861231077698329e-01; 9.09812796118333438e+01; 2.71861231077698329e-01; 9.09806907962359901e+01; 2.52150409111495444e-01; 9.09806907962359901e+01; 2.52150409111495444e-01; 
92;9.19814563605181235e+01; 2.80064048563639811e-01; 9.19814563605181235e+01; 2.80064048563639811e-01; 9.19808225247179081e+01; 2.60090259029168158e-01; 9.19808225247179081e+01; 2.60090259029168158e-01; 
93;9.29807826440395786e+01; 2.85454869748503259e-01; 9.29807826440395786e+01; 2.85454869748503259e-01; 9.29800879550075479e+01; 2.64230517414872856e-01; 9.29800879550075479e+01; 2.64230517414872856e-01; 
94;9.39883770420166513e+01; 2.92007500427668487e-01; 9.39883770420166513e+01; 2.92007500427668487e-01; 9.39873540473932252e+01; 2.69684458023606133e-01; 9.39873540473932252e+01; 2.69684458023606133e-01; 
95;9.49888131865973264e+01; 2.95972814515101990e-01; 9.49888131865973264e+01; 2.95972814515101990e-01; 9.49877730207884952e+01; 2.73397415240932973e-01; 9.49877730207884952e+01; 2.73397415240932973e-01; 
96;9.59854211049791815e+01; 3.04470485235654897e-01; 9.59854211049791815e+01; 3.04470485235654897e-01; 9.59841968866505511e+01; 2.80448238934656258e-01; 9.59841968866505511e+01; 2.80448238934656258e-01; 
