name=GeneralizedHyperLogLog;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
127; 1.27303043505465894e+02; 3.53650824788496223e+01; 5.93912848090056489e+00; 3.04241332627078975e+00; 1.27280826894971057e+02; 3.41655657508716644e+01; 5.83838179686227754e+00; 3.06932998371398114e+00; 
128; 1.28312555427279023e+02; 3.59050242615580402e+01; 5.98392290779526892e+00; 3.03246286147077537e+00; 1.28288324367898781e+02; 3.46807456836720647e+01; 5.88197371148058146e+00; 3.06672049660696011e+00; 
129; 1.29315143473400468e+02; 3.65755516807564334e+01; 6.03955596645393644e+00; 3.03381464199085427e+00; 1.29291630934022493e+02; 3.53461113006818692e+01; 5.93810261775620152e+00; 3.06536973053393957e+00; 
130; 1.30319717474466728e+02; 3.72952650528730061e+01; 6.09861015227189185e+00; 3.02005350174490506e+00; 1.30297002848556616e+02; 3.60351618221904459e+01; 5.99557763106606778e+00; 3.05371430413864964e+00; 
131; 1.31313732960348460e+02; 3.78312336275828542e+01; 6.14270341601923953e+00; 3.03853799940150227e+00; 1.31291848027556796e+02; 3.65411448597376136e+01; 6.03787790440886951e+00; 3.07922288843776659e+00; 
132; 1.32316996253547387e+02; 3.85272589974561157e+01; 6.19893316407697359e+00; 3.02871950277034196e+00; 1.32295965456556758e+02; 3.72373522515908419e+01; 6.09506002432428140e+00; 3.07017593227706032e+00; 
133; 1.33313796599073129e+02; 3.90123301434488283e+01; 6.23809761368469573e+00; 3.03444744398111332e+00; 1.33295644231844449e+02; 3.77321076787651037e+01; 6.13552786375729564e+00; 3.07565325326738126e+00; 
134; 1.34311287623416064e+02; 3.94563303591673460e+01; 6.27370945889872278e+00; 3.02656851124546034e+00; 1.34293949870438325e+02; 3.81443459885356688e+01; 6.16911172391982188e+00; 3.07063718087040671e+00; 
135; 1.35307299610396484e+02; 4.01257107032491334e+01; 6.32702755270585460e+00; 3.04691231450040956e+00; 1.35290703471093451e+02; 3.88329519951647697e+01; 6.22482477561085634e+00; 3.09096715390270038e+00; 
136; 1.36299489605422679e+02; 4.07588460179537151e+01; 6.37723701881918892e+00; 3.04996805537533344e+00; 1.36283019842031706e+02; 3.94418784179850661e+01; 6.27389657127062694e+00; 3.08867716710561746e+00; 
137; 1.37311296331846478e+02; 4.13924350908661580e+01; 6.42615979295920692e+00; 3.05800451786077954e+00; 1.37294963277617882e+02; 4.00961032406406446e+01; 6.32527469012194388e+00; 3.09296487708005063e+00; 
138; 1.38308718807107340e+02; 4.20290197940323935e+01; 6.47562448665541890e+00; 3.06080511308615533e+00; 1.38291304091514320e+02; 4.07122438921268923e+01; 6.37396154823626304e+00; 3.09842267151008510e+00; 
139; 1.39312637350133713e+02; 4.26098779921238773e+01; 6.52013311822891861e+00; 3.07117612974019183e+00; 1.39297124632580875e+02; 4.12950215097165838e+01; 6.41924749970200637e+00; 3.10262642202268291e+00; 
140; 1.40309813699064563e+02; 4.32502931974826197e+01; 6.56919391320994972e+00; 3.06093663066438282e+00; 1.40293434901507140e+02; 4.18843826006145008e+01; 6.46515881933245318e+00; 3.09083764290415042e+00; 
141; 1.41312787351709744e+02; 4.40053342784838222e+01; 6.62627333809089958e+00; 3.06752382094190290e+00; 1.41297713181629490e+02; 4.25876018645894874e+01; 6.51912330962329190e+00; 3.09804879271466804e+00; 
142; 1.42314594099163429e+02; 4.47111198703110801e+01; 6.67923277203919419e+00; 3.06159339637965111e+00; 1.42300207832538092e+02; 4.32731287122241071e+01; 6.57137763102283223e+00; 3.08484610969465933e+00; 
143; 1.43301048479725267e+02; 4.53830786581217112e+01; 6.72996645392656578e+00; 3.05309051275661902e+00; 1.43287022616716087e+02; 4.39325193483497287e+01; 6.62194362448386808e+00; 3.07791010148803013e+00; 
144; 1.44289026765536448e+02; 4.61129501365445975e+01; 6.78449804078006125e+00; 3.02564900106596735e+00; 1.44275325347466804e+02; 4.46155741402444477e+01; 6.67381226086610280e+00; 3.05391139409676304e+00; 
145; 1.45288691709163146e+02; 4.68979483126381425e+01; 6.84211994996427109e+00; 3.02177018882594606e+00; 1.45276778618343371e+02; 4.54003844359941056e+01; 6.73229366801702511e+00; 3.04733907248282465e+00; 
146; 1.46293811880746460e+02; 4.76484893320809704e+01; 6.89653274557680707e+00; 3.02629081363139507e+00; 1.46282983289174098e+02; 4.61573531402292687e+01; 6.78802427796761965e+00; 3.05634504188846634e+00; 
147; 1.47295700219065367e+02; 4.83850137229596058e+01; 6.94964568186061271e+00; 3.01973772627218873e+00; 1.47284022665356986e+02; 4.68453081353092955e+01; 6.83846761057426455e+00; 3.04134192946690751e+00; 
148; 1.48296110146181690e+02; 4.89952957656038137e+01; 6.99339792568192387e+00; 2.99614613202450686e+00; 1.48287484440760920e+02; 4.74589753917345760e+01; 6.88304642495279584e+00; 3.01647945098666170e+00; 
149; 1.49297069943247209e+02; 4.95624924148373296e+01; 7.03379285049370484e+00; 3.01149798191847751e+00; 1.49288944022748780e+02; 4.80227598714933563e+01; 6.92381912120840948e+00; 3.02675664699172975e+00; 
150; 1.50314716081464979e+02; 5.03046512437750266e+01; 7.08559136782826204e+00; 3.00796497107560024e+00; 1.50304343420535787e+02; 4.87436362092180886e+01; 6.97502769109876475e+00; 3.02287010175920345e+00; 
151; 1.51325098616229496e+02; 5.09180824924117772e+01; 7.12828123618433374e+00; 3.00976082110375387e+00; 1.51314606543419359e+02; 4.94006538629803131e+01; 7.02151526280602223e+00; 3.02142518327825194e+00; 
152; 1.52354348278868628e+02; 5.17144715082070832e+01; 7.18254194595966045e+00; 3.01955689160785035e+00; 1.52341782297566027e+02; 5.01599582118122456e+01; 7.07411783001122796e+00; 3.02679419654488679e+00; 
153; 1.53360072188061167e+02; 5.26014365600076772e+01; 7.24374106242019344e+00; 3.03234021436061063e+00; 1.53345688920094432e+02; 5.10042547250611520e+01; 7.13335502380085718e+00; 3.03863152622830501e+00; 
154; 1.54349714102083652e+02; 5.33313893004867268e+01; 7.29445606932350987e+00; 3.03754139720535798e+00; 1.54335613400483282e+02; 5.16958987735691338e+01; 7.18214887195921214e+00; 3.04018479681526888e+00; 
155; 1.55339833496391634e+02; 5.40662820037878902e+01; 7.34512050265463845e+00; 3.02602943179561157e+00; 1.55324467290908416e+02; 5.23843902799320631e+01; 7.23042953475535999e+00; 3.03669790364018288e+00; 
156; 1.56354368382753449e+02; 5.49123060869381447e+01; 7.40180580238652563e+00; 3.01051470946627431e+00; 1.56339019102332600e+02; 5.31771490417880557e+01; 7.28438158597154128e+00; 3.01998904936248858e+00; 
157; 1.57350297091137520e+02; 5.57166366382055713e+01; 7.45613362180067352e+00; 3.01015723036710714e+00; 1.57335677785446308e+02; 5.39362142731399956e+01; 7.33645245997668294e+00; 3.01789209586037854e+00; 
158; 1.58351917884064079e+02; 5.65052788117674538e+01; 7.50875706190064918e+00; 3.01159721863315832e+00; 1.58337462539293512e+02; 5.46679989136904112e+01; 7.38607595061573807e+00; 3.02072139700082110e+00; 
159; 1.59355877851077707e+02; 5.71418300353850341e+01; 7.55083975399411322e+00; 3.01571764371765560e+00; 1.59340034176645418e+02; 5.52794968016192456e+01; 7.42723862282161740e+00; 3.02429463572514523e+00; 
160; 1.60350541106566055e+02; 5.81430741170818237e+01; 7.61709886043821349e+00; 3.00815038622431441e+00; 1.60335518545628702e+02; 5.62510377989367143e+01; 7.49256065070385713e+00; 3.01642643810801481e+00; 
161; 1.61359889335943905e+02; 5.87133047239442618e+01; 7.65400446758547837e+00; 3.02467590616830284e+00; 1.61347239313987984e+02; 5.68254962353756738e+01; 7.53026700019308048e+00; 3.02413179513207364e+00; 
162; 1.62375782218513791e+02; 5.94632245093693257e+01; 7.70207843595600661e+00; 3.01388540120683279e+00; 1.62360742162568613e+02; 5.76147637337687755e+01; 7.58186183110150314e+00; 3.01590620758278671e+00; 
163; 1.63380388081956539e+02; 6.03346907860529953e+01; 7.75822116810020379e+00; 3.01394406523734526e+00; 1.63365257245941365e+02; 5.84750250975254602e+01; 7.63816812081354612e+00; 3.01251920454578448e+00; 
164; 1.64391508633479816e+02; 6.11035963449673289e+01; 7.80706842130114964e+00; 3.00701433115311323e+00; 1.64376957830739940e+02; 5.92396049837355250e+01; 7.68749034325108038e+00; 3.00718497070044455e+00; 
165; 1.65400966464796198e+02; 6.19691643505172891e+01; 7.86183122717769312e+00; 3.00777498270722399e+00; 1.65386251808259260e+02; 6.00889114596541134e+01; 7.74207472195084456e+00; 3.01098466604468218e+00; 
166; 1.66420708123348760e+02; 6.28637222521497634e+01; 7.91749499065819506e+00; 3.00489995276469779e+00; 1.66405012700180180e+02; 6.09755763024462496e+01; 7.79817549271231059e+00; 3.01164063609522614e+00; 
167; 1.67422410649755506e+02; 6.35877903389744930e+01; 7.96299940863663913e+00; 3.00266676405153632e+00; 1.67406507885612257e+02; 6.16879761696411961e+01; 7.84364248984973678e+00; 3.01003817446076516e+00; 
168; 1.68435645849677798e+02; 6.43446370841298148e+01; 8.00967226406850763e+00; 2.98889612992716858e+00; 1.68417590905946412e+02; 6.24465669347723562e+01; 7.89127269646943130e+00; 3.00049347790307008e+00; 
169; 1.69444696878453897e+02; 6.51751295540205007e+01; 8.06085443611996055e+00; 2.99010589686946293e+00; 1.69427216929785970e+02; 6.32356206890440689e+01; 7.94059861622211294e+00; 3.00729137645814015e+00; 
170; 1.70436607274235342e+02; 6.57552099689269625e+01; 8.09719606141610981e+00; 2.98725786756187306e+00; 1.70420315748677297e+02; 6.37875929919886175e+01; 7.97564590885291036e+00; 2.99621989051930138e+00; 
171; 1.71422639466031399e+02; 6.66165368045977431e+01; 8.15094550873395640e+00; 2.98913888856418852e+00; 1.71406479683374869e+02; 6.45985047976705431e+01; 8.02703426333002490e+00; 2.99511178242253662e+00; 
172; 1.72437776260862449e+02; 6.74120989316230066e+01; 8.19880789365434559e+00; 3.00987521808463487e+00; 1.72419431054811696e+02; 6.53719755490769927e+01; 8.07440729337682228e+00; 3.01288462673339685e+00; 
173; 1.73442099362719745e+02; 6.83135381592655051e+01; 8.25336817988558735e+00; 2.99742394050588601e+00; 1.73423526702049401e+02; 6.62817613044565945e+01; 8.13033741225460815e+00; 3.00079169015565350e+00; 
174; 1.74442175335054202e+02; 6.91510046612523439e+01; 8.30394398068301065e+00; 3.00025478195412587e+00; 1.74422593367869553e+02; 6.70816597169689146e+01; 8.17942996561511393e+00; 3.00358212667610491e+00; 
175; 1.75448067389721302e+02; 6.99881379615628276e+01; 8.35388374205857964e+00; 2.98714303375390466e+00; 1.75428979076874526e+02; 6.79009649843425791e+01; 8.22903043717466254e+00; 2.99774734456233016e+00; 
176; 1.76451532286099734e+02; 7.07318516401806505e+01; 8.39809324994608275e+00; 2.99516269556930892e+00; 1.76432148881541764e+02; 6.86257222379824725e+01; 8.27278487464552015e+00; 3.00797136919818042e+00; 
177; 1.77446296724563496e+02; 7.17343132067519207e+01; 8.45784443226491689e+00; 2.98516953896396720e+00; 1.77426535820666174e+02; 6.95864340344121786e+01; 8.33093639563404942e+00; 2.99519001533088014e+00; 
178; 1.78450638785978327e+02; 7.25276309195554063e+01; 8.50438449296168919e+00; 2.96493401033297221e+00; 1.78429286473859833e+02; 7.03099943918961969e+01; 8.37410935653795718e+00; 2.97425621550527053e+00; 
179; 1.79457372641513757e+02; 7.34902887553795239e+01; 8.56043801578948127e+00; 2.96608165118075595e+00; 1.79435919973035112e+02; 7.12345034248468920e+01; 8.42878859634977751e+00; 2.97445615675228892e+00; 
180; 1.80465194569224877e+02; 7.44396535599567528e+01; 8.61529149667734728e+00; 2.97553138295292197e+00; 1.80441053510148322e+02; 7.22277662408053374e+01; 8.48723971865949522e+00; 2.97934419100391290e+00; 
181; 1.81444595089226596e+02; 7.54380749250911009e+01; 8.67412301801903851e+00; 2.99890923191249659e+00; 1.81421931500928537e+02; 7.31833558490518783e+01; 8.54431563424341611e+00; 3.00721498730357739e+00; 
182; 1.82453507596654134e+02; 7.63286627820958756e+01; 8.72484920453486801e+00; 2.98993698291197418e+00; 1.82430149264034696e+02; 7.40836926102097664e+01; 8.59643322668535781e+00; 3.00284969099863019e+00; 
183; 1.83460577412135393e+02; 7.72709885418157114e+01; 8.77831743497840478e+00; 2.97986942398781451e+00; 1.83438708076157099e+02; 7.49733248507616423e+01; 8.64759273293306485e+00; 2.99415288931575940e+00; 
184; 1.84453755494326970e+02; 7.78347535726577462e+01; 8.81072412029940821e+00; 2.98774406804288795e+00; 1.84432833411399741e+02; 7.55325034414689469e+01; 8.68015890865168060e+00; 3.00418902485710193e+00; 
185; 1.85454610349757019e+02; 7.86754670005723966e+01; 8.85826147900740679e+00; 2.97329744240834426e+00; 1.85435904524035607e+02; 7.63590602902957443e+01; 8.72748804274292134e+00; 2.98590331173526646e+00; 
186; 1.86477373131570232e+02; 7.95672081921057242e+01; 8.90726237883228933e+00; 2.96851436919825273e+00; 1.86456608951296460e+02; 7.72066408364519532e+01; 8.77485892205955231e+00; 2.98635258355970645e+00; 
187; 1.87482220292286655e+02; 8.04583283789356187e+01; 8.95688517112071025e+00; 2.96495862824935097e+00; 1.87460966573491874e+02; 7.80574498909272307e+01; 8.82297907223231270e+00; 2.97981765290367973e+00; 
188; 1.88490198520967937e+02; 8.17018365515573208e+01; 9.02560479755216960e+00; 2.98616702171600323e+00; 1.88469236308294825e+02; 7.92577427195496824e+01; 8.89030708167758910e+00; 2.99847786579024955e+00; 
189; 1.89483010893833352e+02; 8.25341964597052424e+01; 9.07198417856550066e+00; 2.97019256659081332e+00; 1.89461611308912040e+02; 8.01082395920812900e+01; 8.93840895190890272e+00; 2.98969432134627988e+00; 
190; 1.90481033334567854e+02; 8.33775008444855246e+01; 9.11844875927477538e+00; 2.98006292057023314e+00; 1.90458308335907361e+02; 8.09080417928174569e+01; 8.98320629074359189e+00; 2.99324127329503709e+00; 
191; 1.91489081174426701e+02; 8.46500654251292701e+01; 9.18753857297758003e+00; 2.97452781780878261e+00; 1.91463604275345659e+02; 8.20477732888170692e+01; 9.04615080377825365e+00; 2.98405156402550809e+00; 
192; 1.92486151935479057e+02; 8.58764621660828169e+01; 9.25419464144299120e+00; 2.96355901896425733e+00; 1.92461117380230718e+02; 8.32347784725292854e+01; 9.11164909520653943e+00; 2.97825336330892965e+00; 
193; 1.93504405105461302e+02; 8.67866699755484632e+01; 9.30227098428838950e+00; 2.97535467683403931e+00; 1.93478405588521582e+02; 8.41804738838977329e+01; 9.16251068085428599e+00; 2.98741152857324543e+00; 
194; 1.94485348720681031e+02; 8.76465824669246274e+01; 9.34938602723503109e+00; 2.99108623275100927e+00; 1.94460204986458592e+02; 8.50505146482008598e+01; 9.21079399501686069e+00; 3.00209579674509053e+00; 
195; 1.95471057575203076e+02; 8.86103044947271314e+01; 9.40151100917135452e+00; 2.99665155221328749e+00; 1.95445296880504117e+02; 8.59836089532663124e+01; 9.26203647377182016e+00; 3.00999807137927844e+00; 
196; 1.96468680079702494e+02; 8.93739000874085292e+01; 9.44215224778222684e+00; 2.98247995205956817e+00; 1.96444559219292529e+02; 8.67210363957084951e+01; 9.30179571353032664e+00; 2.99638022740882759e+00; 
197; 1.97470005798583031e+02; 9.00252634953922382e+01; 9.47651613435501439e+00; 2.99399843737731297e+00; 1.97445557797186012e+02; 8.73928052746586559e+01; 9.33778793526739825e+00; 3.00282987377214106e+00; 
198; 1.98473583821436421e+02; 9.09318876892491090e+01; 9.52405407656441483e+00; 2.97651963206939607e+00; 1.98450352486514902e+02; 8.83670781477268719e+01; 9.38958256716541939e+00; 2.98877496758605021e+00; 
199; 1.99465887583894329e+02; 9.18147515942875998e+01; 9.57066875163178032e+00; 2.97672632246267765e+00; 1.99441659184664047e+02; 8.91577176969199030e+01; 9.43200163600082497e+00; 2.99137062115214158e+00; 
200; 2.00463943191151401e+02; 9.28379592251700956e+01; 9.62406961428242091e+00; 2.95829694772645668e+00; 2.00442217115326827e+02; 9.01679503429072042e+01; 9.48537792424846771e+00; 2.97899528481972675e+00; 
201; 2.01485130641648624e+02; 9.39556657011232943e+01; 9.68092526371615314e+00; 2.96715362774205760e+00; 2.01465318860284214e+02; 9.12059381276258136e+01; 9.53883727117149860e+00; 2.98678476176744701e+00; 
203; 2.03464023467487038e+02; 9.58873132162303392e+01; 9.78120623634177555e+00; 2.96893845871731044e+00; 2.03442296465706164e+02; 9.30590204982014626e+01; 9.63656548437383620e+00; 2.98415368739197451e+00; 
205; 2.05449526849783837e+02; 9.78934050229668742e+01; 9.88389248395038678e+00; 2.98143637306592302e+00; 2.05430916811175564e+02; 9.49037413937105612e+01; 9.73231997498836066e+00; 2.99348092459861537e+00; 
207; 2.07481174562527741e+02; 9.97082175870217355e+01; 9.97380010965722974e+00; 2.98794629293377900e+00; 2.07462527472771228e+02; 9.64799345015562437e+01; 9.81152398144586613e+00; 3.00454562244826651e+00; 
209; 2.09486505317721111e+02; 1.01705800528206211e+02; 1.00731878322621373e+01; 2.98607325105165167e+00; 2.09468628511255730e+02; 9.84473404019099547e+01; 9.91099024923087590e+00; 3.00355756914374927e+00; 
211; 2.11476437162631839e+02; 1.03403988954150662e+02; 1.01576078179960163e+01; 3.01069603520784224e+00; 2.11461836628406814e+02; 1.00207047698116924e+02; 9.99968772646318982e+00; 3.02765347889495740e+00; 
213; 2.13474161401228372e+02; 1.05572062097373816e+02; 1.02638800199027269e+01; 3.02878292917032610e+00; 2.13461802757420656e+02; 1.02302377808330576e+02; 1.01039158756181831e+01; 3.04832971687533227e+00; 
215; 2.15493557123072634e+02; 1.07855377012940920e+02; 1.03736097082550867e+01; 3.02337510523175945e+00; 2.15479956254027371e+02; 1.04577313052667904e+02; 1.02150357339995388e+01; 3.04562356323351269e+00; 
217; 2.17522774698998546e+02; 1.10246813031393643e+02; 1.04868260043485879e+01; 3.00906038836822320e+00; 2.17508400947741194e+02; 1.06891792547621677e+02; 1.03263411247139363e+01; 3.02491405784722867e+00; 
219; 2.19514586500479737e+02; 1.12505145144157623e+02; 1.05943544342107145e+01; 3.02287864995975086e+00; 2.19501402350492157e+02; 1.09051567755640292e+02; 1.04307316827997099e+01; 3.02834795944091351e+00; 
221; 2.21515772532862854e+02; 1.14710218438712971e+02; 1.06978594650078715e+01; 3.01946531425211617e+00; 2.21502210591862081e+02; 1.11165929741458314e+02; 1.05315580168786234e+01; 3.02388385915114943e+00; 
223; 2.23538968300747456e+02; 1.17190365030756311e+02; 1.08120247040758120e+01; 3.01015796041884132e+00; 2.23528830512599598e+02; 1.13580896837301765e+02; 1.06443052909170657e+01; 3.02465894972492366e+00; 
225; 2.25543050401535851e+02; 1.19278862163514205e+02; 1.09079768254660650e+01; 3.02677237355630435e+00; 2.25533486532795621e+02; 1.15595447703742963e+02; 1.07382884959879945e+01; 3.04374807462931640e+00; 
227; 2.27563428129129079e+02; 1.21154553461545547e+02; 1.09925930610048397e+01; 3.01534055849652249e+00; 2.27551438815598516e+02; 1.17428218103820896e+02; 1.08223903707300710e+01; 3.02617993376687577e+00; 
229; 2.29580372991836356e+02; 1.23260776815601503e+02; 1.10871071071739831e+01; 2.99799290282828457e+00; 2.29565615005789454e+02; 1.19513427731909232e+02; 1.09175779089107063e+01; 3.00590978685087640e+00; 
231; 2.31579796785679633e+02; 1.25055920917297115e+02; 1.11677999894612778e+01; 2.99098982271255842e+00; 2.31566896839434179e+02; 1.21467368699889377e+02; 1.10066342118438207e+01; 2.99978977226383048e+00; 
233; 2.33589450288754250e+02; 1.27112826383514630e+02; 1.12590130446945391e+01; 2.95095017448715424e+00; 2.33577524254234334e+02; 1.23509603896477998e+02; 1.10984714998170038e+01; 2.96540585726878358e+00; 
235; 2.35567502375790696e+02; 1.29757568068165625e+02; 1.13769727573568247e+01; 2.96491343886262992e+00; 2.35553592400500321e+02; 1.26186305140638353e+02; 1.12196185583444734e+01; 2.97805435837600108e+00; 
